candidate_record_id,evidence_group,unanchored_class_changed,experimental_anchored_class_changed,total_variation_probability_change,mean_absolute_probability_change,p_review_warranted_change,experimental_anchor_t1_weight
CAN-H5149VTKDG,meaningful_new_evidence,0,0,0.014855893952038679,0.009903929301359119,0.014855893952038679,1.0
CAN-7PK36HUZFC,meaningful_new_evidence,1,1,0.10732575722928775,0.07155050481952517,0.012470484093136294,1.0
CAN-56JKH9GNKO,meaningful_new_evidence,0,0,0.17600191452521594,0.1173346096834773,0.0810249264598367,1.0
CAN-JVSOMJ8RQZ,meaningful_new_evidence,1,1,0.1963991693896861,0.13093277959312408,0.08420182520888511,1.0
CAN-RL0BPHIDB2,meaningful_new_evidence,1,1,0.15173615083217046,0.10115743388811364,-0.04806767754239391,1.0
CAN-6G4HVLCWL8,meaningful_new_evidence,1,1,0.14010404633976686,0.09340269755984458,-0.0003151283612446987,1.0
CAN-SIIOAIPEG6,meaningful_new_evidence,0,0,0.06176789183734732,0.04117859455823155,0.005569413416678937,1.0
CAN-PNM6QFUNU5,meaningful_new_evidence,0,0,0.04175414692106942,0.027836097947379613,-0.041754146921069324,1.0
CAN-U4B8C8Q8XM,meaningful_new_evidence,0,0,0.08466876374188376,0.05644584249458917,-0.0793965315476261,1.0
CAN-U2P021V7VS,meaningful_new_evidence,0,0,0.0469739175581743,0.03131594503878287,0.046973917558174205,1.0
CAN-TOZ6T9E4XX,meaningful_new_evidence,1,1,0.13398010765813903,0.08932007177209268,-0.0895701974379195,1.0
CAN-RF3ULJEXK7,meaningful_new_evidence,0,0,0.20477920656988158,0.1365194710465877,-0.07631967165009369,1.0
CAN-G4M20BNWJC,meaningful_new_evidence,0,0,0.0715092881557049,0.04767285877046993,0.041340527429643725,1.0
CAN-OZSAZU0P79,meaningful_new_evidence,0,0,0.05286077194404956,0.03524051462936637,0.0528607719440497,1.0
CAN-0XI2NTJUR7,meaningful_new_evidence,0,0,0.08154939372676774,0.054366262484511825,0.05036450205484477,1.0
CAN-OU8TEHXLQC,meaningful_new_evidence,0,0,0.16180614616579458,0.10787076411052972,-0.1283864404980553,1.0
CAN-5QE7JFKG8R,meaningful_new_evidence,0,0,0.09755542397284027,0.06503694931522684,0.0975554239728404,1.0
CAN-6J9VDVX844,meaningful_new_evidence,0,0,0.12266929065798658,0.08177952710532439,0.12266929065798654,1.0
CAN-ZJYH7JATV3,meaningful_new_evidence,0,0,0.08457273063483048,0.05638182042322032,0.030572084475155387,1.0
CAN-HFIIC7E2C5,meaningful_new_evidence,0,0,0.017544495534741744,0.011696330356494497,0.013646736616772182,1.0
CAN-UHWME9GBHF,meaningful_new_evidence,1,1,0.11097209070983119,0.07398139380655412,0.054805216713429306,1.0
CAN-P4D8M7KZW9,meaningful_new_evidence,0,0,0.05368509074400113,0.03579006049600075,-0.008160694810345592,1.0
CAN-5US1P8V03X,meaningful_new_evidence,0,0,0.054357923766807995,0.03623861584453866,-0.01336364861743819,1.0
CAN-IV7I352BGK,meaningful_new_evidence,0,0,0.11190587955491121,0.07460391970327414,-0.11190587955491121,1.0
CAN-DMW3LV8WWE,effectively_no_meaningful_update,0,0,0.06887514134219247,0.04591676089479498,-0.012151517309282212,0.0
CAN-Z2JY2B55S9,meaningful_new_evidence,1,1,0.16982468873963238,0.11321645915975492,-0.16105425045807298,1.0
CAN-0L9OK2A9ID,meaningful_new_evidence,1,1,0.06352105290932232,0.04234736860621488,0.04146887985357009,1.0
CAN-POHT9T4J6G,meaningful_new_evidence,0,0,0.1060911913740514,0.07072746091603427,0.020446359921324098,1.0
CAN-B5RUNBUA2B,meaningful_new_evidence,0,0,0.10263019751616474,0.06842013167744317,-0.017475241973481687,1.0
CAN-6AD9QSXJ1E,meaningful_new_evidence,0,0,0.059132188087531595,0.039421458725021064,-0.016144988651233094,1.0
CAN-18AD05AK7K,meaningful_new_evidence,0,0,0.12105724986800084,0.0807048332453339,0.01219239933922489,1.0
CAN-DIZH2DMRBR,meaningful_new_evidence,1,1,0.07146084530767738,0.047640563538451586,0.002487411246333615,1.0
CAN-MICO1LZBN2,meaningful_new_evidence,1,1,0.16695137581612401,0.11130091721074935,0.1001275973824606,1.0
CAN-5S3RFCNC5H,meaningful_new_evidence,0,0,0.035099789127689546,0.023399859418459696,-0.035099789127689573,1.0
CAN-892QBFN07U,meaningful_new_evidence,0,0,0.0707586075353619,0.047172405023574594,0.048116168180244834,1.0
CAN-0RU9DNPH9L,meaningful_new_evidence,0,0,0.10122284618180279,0.06748189745453519,0.05155097739797851,1.0
CAN-KZRAB13DWS,meaningful_new_evidence,1,1,0.17045299515863055,0.1136353301057537,0.04453966419566999,1.0
CAN-JDGWROVX7Y,meaningful_new_evidence,0,0,0.03508131218722932,0.023387541458152878,-0.0021213263925263237,1.0
CAN-PIX2G0XKPK,meaningful_new_evidence,0,0,0.05133966025969834,0.03422644017313223,0.03840296443904445,1.0
CAN-2M5ZUP8SXX,meaningful_new_evidence,1,1,0.03263549596306256,0.021756997308708375,-0.004750081414826801,1.0
CAN-5FCQF6TW3M,meaningful_new_evidence,1,1,0.010491715577726879,0.0069944770518179196,-8.655557119952029e-05,1.0
CAN-XJ04LH2FD4,meaningful_new_evidence,0,0,0.105356968537853,0.07023797902523533,0.07074625395770331,1.0
CAN-ZO2BHYCK79,meaningful_new_evidence,0,0,0.027067778086861616,0.018045185391241076,0.027067778086861616,1.0
CAN-UFECW3ET6O,meaningful_new_evidence,0,0,0.11236267335760203,0.07490844890506802,0.11236267335760197,1.0
CAN-HBP9JQBZND,meaningful_new_evidence,1,1,0.11569045235313292,0.07712696823542195,-0.11569045235313283,1.0
CAN-QVML40ZX8H,meaningful_new_evidence,0,0,0.003799986672939057,0.002533324448626038,-0.003082259669784898,1.0
CAN-8H30ZRSKFR,meaningful_new_evidence,0,0,0.04631008609626289,0.030873390730841926,0.02590120352156261,1.0
CAN-OCF2Z7XPR5,meaningful_new_evidence,1,1,0.052908333512347194,0.035272222341564796,-0.052908333512347194,1.0
CAN-8AKC6T5UDD,meaningful_new_evidence,0,0,0.12475126954656272,0.08316751303104182,0.12475126954656279,1.0
CAN-RQJCVRG2ZZ,meaningful_new_evidence,1,1,0.16861631928596113,0.11241087952397409,0.1686163192859611,1.0
CAN-8V9EDPEV3Y,meaningful_new_evidence,0,0,0.11290200817574658,0.07526800545049772,-0.06636993236774909,1.0
CAN-2MRGYFZICW,meaningful_new_evidence,0,0,0.06098439623029871,0.04065626415353247,0.06098439623029872,1.0
CAN-1T3C8VY1X5,meaningful_new_evidence,1,1,0.09974102967558762,0.06649401978372509,0.09974102967558762,1.0
CAN-BET67NJL1X,meaningful_new_evidence,1,1,0.10110240099171885,0.06740160066114591,0.06833788044008571,1.0
CAN-YZN0W9BL29,meaningful_new_evidence,1,1,0.15907361248405735,0.10604907498937156,0.083795715918133,1.0
CAN-VZ35VNYJMI,meaningful_new_evidence,1,1,0.13253657689781817,0.08835771793187878,0.13253657689781811,1.0
CAN-2E9TW6IG6P,meaningful_new_evidence,0,0,0.12325554161233385,0.08217036107488923,0.0641231475065951,1.0
CAN-N6QBGE4JYX,meaningful_new_evidence,0,0,0.0368630303224399,0.024575353548293266,-0.002291175307649218,1.0
CAN-TVE0I4R8M2,meaningful_new_evidence,0,0,0.0301645831874967,0.0201097221249978,0.01630563688377061,1.0
CAN-FZ73NJYRB7,meaningful_new_evidence,0,0,0.14205681002030213,0.09470454001353475,0.14205681002030218,1.0
CAN-C0YUI7AR5L,meaningful_new_evidence,0,0,0.036342489404278505,0.024228326269519002,-0.027869270235929777,1.0
CAN-4R3HL2XZSI,meaningful_new_evidence,0,0,0.09934782057831898,0.06623188038554599,0.04329595610172732,1.0
CAN-GFGJ12TBJ6,effectively_no_meaningful_update,0,0,0.10498437473735608,0.06998958315823739,0.062226948016470884,0.0
CAN-KG5OVJI6ZT,meaningful_new_evidence,0,0,0.13372811964924258,0.08915207976616173,0.13372811964924258,1.0
CAN-RX13BCFI0B,meaningful_new_evidence,0,0,0.03245978947628486,0.021639859650856574,-0.032459789476284806,1.0
CAN-5QG6VDFEME,meaningful_new_evidence,0,0,0.0843788757444645,0.056252583829642995,0.08437887574446451,1.0
CAN-LKYXO2EN18,meaningful_new_evidence,0,0,0.14534374996115856,0.09689583330743905,0.10847464752390182,1.0
CAN-CGCFM0LIMM,meaningful_new_evidence,1,1,0.3170599442143185,0.211373296142879,0.07861240943024611,1.0
CAN-BKZ5EW4TSR,meaningful_new_evidence,1,1,0.08361814159887856,0.05574542773258571,-0.03278215447138083,1.0
CAN-JFI9AI3K2W,meaningful_new_evidence,0,0,0.08247499198796185,0.054983327991974563,-0.05074762933044341,1.0
CAN-CIN8W9P686,meaningful_new_evidence,1,1,0.0832698779140984,0.05551325194273227,0.07308824851182028,1.0
CAN-S3QSS7IZW3,meaningful_new_evidence,0,0,0.030820822571668266,0.020547215047778844,0.011259660883524147,1.0
CAN-7CYOHHYE0I,meaningful_new_evidence,0,0,0.017753484989846496,0.011835656659897664,-0.011896834081881691,1.0
CAN-AI6O9UTU8G,meaningful_new_evidence,1,1,0.1874464019749678,0.12496426798331188,0.11378929719983982,1.0
CAN-FOD7CGUYPH,meaningful_new_evidence,0,0,0.1040729268017861,0.06938195120119074,0.029844820926961224,1.0
CAN-5GWNCG1H1O,meaningful_new_evidence,0,0,0.0008498987686568066,0.0005665991791045377,0.0008498987686568205,1.0
CAN-J8CHSFSGUA,meaningful_new_evidence,1,1,0.11770524202229421,0.07847016134819614,-0.11248902287452878,1.0
CAN-4NM89AK2TO,effectively_no_meaningful_update,1,0,0.06918184904893737,0.04612123269929158,0.011735214479357214,0.0
CAN-H850PSAFWY,meaningful_new_evidence,1,1,0.056547325337679505,0.03769821689178634,0.007016125061964307,1.0
CAN-UYNPU22XAJ,meaningful_new_evidence,0,0,0.0769391484002737,0.05129276560018247,-0.07693914840027366,1.0
CAN-KP1WYJ807K,meaningful_new_evidence,1,1,0.050059561817487885,0.03337304121165859,-0.04599458189969613,1.0
CAN-BY8TNXSYY5,meaningful_new_evidence,1,1,0.14931592121854237,0.09954394747902824,0.052992510628786405,1.0
CAN-BWLPVC4IQ4,meaningful_new_evidence,0,0,0.1713435917222518,0.11422906114816787,-0.12701472120119872,1.0
CAN-Y72U99T394,meaningful_new_evidence,1,1,0.10043657395315858,0.06695771596877238,-0.03164046925434377,1.0
CAN-6DFR6RRL6K,meaningful_new_evidence,0,0,0.01440115780595519,0.009600771870636793,-0.00893907207685768,1.0
CAN-OHKKF3MKJ3,meaningful_new_evidence,1,1,0.11318986926995109,0.07545991284663406,0.10815984672574769,1.0
CAN-JGIYIFPSWR,effectively_no_meaningful_update,1,0,0.1927964636723688,0.1285309757815792,0.05404139574253464,0.0
CAN-T3CGD4T9EC,meaningful_new_evidence,0,0,0.09200617147754869,0.06133744765169913,0.09200617147754869,1.0
CAN-ZWTPYP4LWM,effectively_no_meaningful_update,1,0,0.1526444681769213,0.1017629787846142,0.028153892675636172,0.0
CAN-F7MVCZ73UM,meaningful_new_evidence,0,0,0.11597941105080904,0.07731960736720603,0.092781808162854,1.0
CAN-V8H6YGBUSQ,meaningful_new_evidence,0,0,0.07897907384859183,0.052652715899061224,0.01849509317928008,1.0
CAN-5A1LXDVW46,meaningful_new_evidence,0,0,0.0312335207650363,0.020822347176690865,-0.0007734844379453376,1.0
CAN-0NHQ24X4LE,meaningful_new_evidence,0,0,0.12733651328420037,0.08489100885613358,0.03439857574964669,1.0
CAN-3UU6U95YRS,meaningful_new_evidence,0,0,0.25351057154132994,0.16900704769421995,0.0861492191085626,1.0
CAN-2D9IJA092C,meaningful_new_evidence,1,1,0.13446004085630803,0.08964002723753868,-0.13446004085630797,1.0
CAN-P3E8B1S1YE,meaningful_new_evidence,0,0,0.08770384329447427,0.05846922886298284,0.07622367582147549,1.0
CAN-112IM783D7,meaningful_new_evidence,0,0,0.06614643324877813,0.044097622165852085,0.0661464332487782,1.0
CAN-0OSDRM8WGH,meaningful_new_evidence,0,0,0.15138366598582587,0.10092244399055057,-0.10402511533124509,1.0
CAN-RS067LUXEB,meaningful_new_evidence,1,1,0.09626215380027277,0.06417476920018185,-0.026437135206660495,1.0
CAN-SN4ZOUU4TU,meaningful_new_evidence,0,0,0.04972927135971508,0.033152847573143386,0.04862741640785995,1.0
CAN-43OL2OJHLY,meaningful_new_evidence,0,0,0.01744386623725383,0.01162924415816922,0.005319294711469691,1.0
CAN-6TP4LY965F,meaningful_new_evidence,0,0,0.17402561563495428,0.11601707708996951,-0.0335961210828834,1.0
CAN-DV76H5K62X,meaningful_new_evidence,0,0,0.04280153334552604,0.028534355563684027,-0.04280153334552622,1.0
CAN-5L6QZ64O76,meaningful_new_evidence,0,0,0.052145421504184275,0.03476361433612285,-0.00016469831889809328,1.0
CAN-PU39XUTGGO,meaningful_new_evidence,1,1,0.045592448295082716,0.030394965530055145,0.04559244829508269,1.0
CAN-9537AX5UDX,meaningful_new_evidence,0,0,0.172055713505772,0.11470380900384801,0.0939414162276634,1.0
CAN-F7X3UI0PXF,meaningful_new_evidence,0,0,0.0830861779964606,0.05539078533097374,-0.08308617799646068,1.0
CAN-5F4F3TUQ9M,meaningful_new_evidence,0,0,0.05070465005133237,0.03380310003422158,0.03974506360245478,1.0
CAN-BM5SIDEM5J,meaningful_new_evidence,1,1,0.015404511869468618,0.010269674579645746,0.015226938185868621,1.0
CAN-HDZ8YPAF3S,meaningful_new_evidence,1,1,0.0923251775255266,0.06155011835035107,0.036277223702538886,1.0
CAN-BQW0BQTV81,meaningful_new_evidence,0,0,0.11302591704958728,0.07535061136639153,-0.03012353297837772,1.0
CAN-2S3SLNW6VG,meaningful_new_evidence,0,0,0.03320039056695631,0.022133593711304207,0.014527455296808878,1.0
CAN-89TL6LN1QM,meaningful_new_evidence,1,1,0.13243496467260896,0.08828997644840597,0.12455078193942642,1.0
CAN-0K73FF5ZJY,meaningful_new_evidence,0,0,0.1413135024400563,0.0942090016267042,-0.1413135024400562,1.0
CAN-F8XXVQ3FOH,meaningful_new_evidence,0,0,0.04500436290642505,0.030002908604283368,0.04500436290642498,1.0
CAN-KPMWJHT0FW,meaningful_new_evidence,1,1,0.11454844078783277,0.07636562719188851,0.07128566469706671,1.0
CAN-HTU9U0J64U,meaningful_new_evidence,1,1,0.13296385345694914,0.08864256897129942,0.11230086886391255,1.0
CAN-1B3ME7X02M,meaningful_new_evidence,0,0,0.13270797835759557,0.08847198557173037,0.13270797835759562,1.0
CAN-U4ISBEMDKM,meaningful_new_evidence,1,1,0.040011682141456936,0.02667445476097129,-0.0033444504956837984,1.0
CAN-EX4EC4VSLX,meaningful_new_evidence,0,0,0.05676020772879005,0.037840138485860035,0.02342499263156081,1.0
CAN-EUAIP7U6F4,meaningful_new_evidence,0,0,0.1138239016944453,0.0758826011296302,-0.07619357870755081,1.0
CAN-W8PQ442SSO,meaningful_new_evidence,0,0,0.05033097662483241,0.03355398441655494,-0.013876924221231601,1.0
CAN-JKMYL498RA,meaningful_new_evidence,0,0,0.05340463002860657,0.035603086685737716,0.053404630028606515,1.0
CAN-RIHK4Y2NO7,meaningful_new_evidence,0,0,0.14722040446693918,0.09814693631129279,0.028694162289517613,1.0
CAN-L6EWSLOUPX,meaningful_new_evidence,0,0,0.12455967883635974,0.08303978589090649,-0.0163102175548146,1.0
CAN-5ILV58TSSO,meaningful_new_evidence,0,0,0.04196735596643342,0.02797823731095561,0.04196735596643342,1.0
CAN-2SWAHRFWRN,meaningful_new_evidence,0,0,0.11390247447532256,0.07593498298354838,0.05748149377889471,1.0
CAN-GMVQ3TFY6G,meaningful_new_evidence,1,1,0.07041577536905175,0.0469438502460345,0.013361599706480987,1.0
CAN-6JM5G0EIX8,meaningful_new_evidence,1,1,0.14831218062237123,0.09887478708158082,-0.14831218062237128,1.0
CAN-O21U34RHL7,meaningful_new_evidence,0,0,0.10320185459742633,0.06880123639828421,0.03849520250885857,1.0
CAN-KXL54R6ETV,meaningful_new_evidence,0,0,0.047733148330117936,0.03182209888674529,0.047733148330117936,1.0
CAN-5EN014CIMD,meaningful_new_evidence,0,0,0.044395307793968664,0.029596871862645775,0.02551105696741962,1.0
CAN-34PR5HNK0F,meaningful_new_evidence,1,1,0.037430215307804784,0.024953476871869856,-0.010941913548255494,1.0
CAN-93R4OHM0IL,meaningful_new_evidence,1,1,0.10321488759094871,0.06880992506063248,0.04654722564627961,1.0
CAN-JIWT8N57J5,meaningful_new_evidence,0,0,0.0758803746192839,0.05058691641285593,0.05352078011637841,1.0
CAN-KBTJIR5AI8,meaningful_new_evidence,0,0,0.04495013797804087,0.029966758652027248,-0.04495013797804087,1.0
CAN-KM6VR7M69W,meaningful_new_evidence,0,0,0.035836200534765564,0.023890800356510377,0.03583620053476555,1.0
CAN-Y9U4ZVACYA,meaningful_new_evidence,1,1,0.12400251573547581,0.08266834382365054,-0.11530691016971678,1.0
CAN-4X7NG3KBYL,meaningful_new_evidence,0,0,0.01743274138485018,0.011621827589900121,-0.004506517943397292,1.0
CAN-XA1UCDM9R7,meaningful_new_evidence,1,1,0.03659877900146352,0.02439918600097568,-0.03226209073931402,1.0
CAN-5HJXXKT828,meaningful_new_evidence,0,0,0.03969254176856303,0.026461694512375355,-0.007290013698526332,1.0
CAN-BLO4UY4J8Q,meaningful_new_evidence,0,0,0.07796448547506855,0.0519763236500457,0.07796448547506848,1.0
CAN-BP5ZZT70CD,meaningful_new_evidence,1,1,0.18065502707564557,0.12043668471709705,-0.18065502707564562,1.0
CAN-ALSKVWAHV5,effectively_no_meaningful_update,0,0,0.07506320671699429,0.050042137811329525,0.024051840084294895,0.0
CAN-YTJ45R5T9S,meaningful_new_evidence,0,0,0.036166803283704,0.024111202189136,0.03137248201247389,1.0
CAN-52CASZP351,meaningful_new_evidence,0,0,0.0754782384823283,0.05031882565488554,0.07547823848232849,1.0
CAN-SFKX99YI7I,meaningful_new_evidence,0,0,0.029566467196243507,0.019710978130829004,0.013157226813567402,1.0
CAN-RZMHH94CR6,meaningful_new_evidence,0,0,0.13282813618938577,0.08855209079292385,0.10785734698496932,1.0
CAN-EV41VR82ZT,meaningful_new_evidence,1,1,0.0465209028668848,0.03101393524458987,0.023777600437961705,1.0
CAN-76UXSJGRBK,meaningful_new_evidence,0,0,0.15808096957942896,0.10538731305295264,0.15808096957942902,1.0
CAN-PWKLJEDIBJ,meaningful_new_evidence,0,0,0.06389192716765145,0.04259461811176763,0.06389192716765138,1.0
CAN-PHLQXO5LCN,meaningful_new_evidence,0,0,0.10662341851518804,0.07108227901012536,-0.0952427151052771,1.0
CAN-II8SQ8P5QQ,meaningful_new_evidence,0,0,0.07302760173988639,0.048685067826590926,0.014867304941645787,1.0
CAN-LGCN3Y9Y0N,meaningful_new_evidence,0,0,0.08417477179772492,0.05611651453181662,-0.0551305199533505,1.0
CAN-S720500BG8,meaningful_new_evidence,0,0,0.05813758709687877,0.03875839139791918,0.03583775624524049,1.0
CAN-JWE8HTA89M,meaningful_new_evidence,1,1,0.06860395503189855,0.0457359700212657,-0.0224221304301368,1.0
CAN-I0Q451OME6,meaningful_new_evidence,0,0,0.061642562425071185,0.04109504161671412,0.06164256242507127,1.0
CAN-P8E8M63GZG,meaningful_new_evidence,0,0,0.029357513678915495,0.019571675785943664,0.02935751367891551,1.0
CAN-AFZR4ZDI7F,meaningful_new_evidence,0,0,0.09544589390337978,0.06363059593558652,0.0954458939033799,1.0
CAN-XBVTCL4FLT,meaningful_new_evidence,0,0,0.05904812684803983,0.039365417898693224,0.0590481268480398,1.0
CAN-RI4FEVBL0S,meaningful_new_evidence,1,1,0.018276872746090134,0.012184581830726756,-0.015568260804364908,1.0
CAN-TNH6K5Q0EC,meaningful_new_evidence,0,0,0.04448741844806948,0.02965827896537965,0.044487418448069485,1.0
CAN-P5AGB0DYBN,meaningful_new_evidence,0,0,0.1461509581909689,0.0974339721273126,-0.14615095819096896,1.0
CAN-ZET1R3W6WK,meaningful_new_evidence,0,0,0.0550382454897306,0.0366921636598204,0.016451012439587798,1.0
CAN-GW6PGBCEX7,meaningful_new_evidence,0,0,0.12484687981994415,0.0832312532132961,-0.05500481841335139,1.0
CAN-WJKM5ZGIDX,meaningful_new_evidence,1,1,0.09816736851138196,0.0654449123409213,-0.019477864087169894,1.0
CAN-91GJR7JTMD,meaningful_new_evidence,1,1,0.21278190430936236,0.14185460287290824,-0.2127819043093624,1.0
CAN-ML3X2W2UKZ,effectively_no_meaningful_update,1,0,0.15452956426517644,0.10301970951011763,0.01947878099459771,0.0
CAN-906TKPLNHD,meaningful_new_evidence,1,1,0.12298866491049856,0.08199244327366571,0.07036595498263021,1.0
CAN-XEYEYZ6R2V,meaningful_new_evidence,0,0,0.1215667127865742,0.08104447519104947,0.12156671278657433,1.0
CAN-MFNB58GYSJ,meaningful_new_evidence,0,0,0.1377378342084011,0.09182522280560074,0.08090218345660251,1.0
CAN-SH0N1YYRZ1,meaningful_new_evidence,0,0,0.09928848838840781,0.06619232559227188,-0.09928848838840781,1.0
CAN-58BDVRCHB2,effectively_no_meaningful_update,0,0,0.049610341862833585,0.03307356124188906,-0.021283541888195978,0.0
CAN-XJY3VV5J0A,meaningful_new_evidence,1,1,0.21832839092285736,0.14555226061523824,-0.21832839092285738,1.0
CAN-WL0SAGUDPX,meaningful_new_evidence,0,0,0.028108124555749903,0.01873874970383327,0.009906641604021382,1.0
CAN-ER2QZ98GX8,meaningful_new_evidence,1,1,0.1304015994050523,0.0869343996033682,0.072026520163251,1.0
CAN-NFSPXUAENX,meaningful_new_evidence,1,1,0.13223344495373282,0.08815562996915521,0.06465804349841242,1.0
CAN-73P1MENQ9G,meaningful_new_evidence,1,1,0.09434746748090005,0.06289831165393336,-0.05675024881161919,1.0
CAN-LDRDYJFQSA,meaningful_new_evidence,1,1,0.17019811782335237,0.11346541188223491,0.17019811782335226,1.0
CAN-LOC81HSLDZ,meaningful_new_evidence,1,1,0.0517681966388131,0.034512131092542066,-0.0517681966388131,1.0
CAN-ML82X8IVHM,meaningful_new_evidence,1,1,0.19286667574646058,0.1285777838309737,0.1272953507984917,1.0
CAN-Q1UG152UL4,meaningful_new_evidence,1,1,0.1551502542837806,0.10343350285585373,-0.06122628697341212,1.0
CAN-MDBOW7ND3N,meaningful_new_evidence,0,0,0.05415136055222475,0.0361009070348165,0.05415136055222469,1.0
CAN-XXZW5A1SFD,meaningful_new_evidence,0,0,0.05169220730199013,0.03446147153466009,0.0241601086012925,1.0
CAN-0HCUBFY63N,meaningful_new_evidence,1,1,0.09751733706821047,0.06501155804547365,-0.06984762799046551,1.0
CAN-IF0I68WF66,meaningful_new_evidence,0,0,0.01610675152101404,0.010737834347342693,0.016106751521013984,1.0
CAN-EKD355LSNV,meaningful_new_evidence,0,0,0.09615817928567405,0.06410545285711604,0.09615817928567416,1.0
CAN-R0TVB9AWYW,meaningful_new_evidence,0,0,0.061119825717475276,0.04074655047831685,-0.06111982571747532,1.0
CAN-YYNQRFOADE,meaningful_new_evidence,0,0,0.090264546795194,0.06017636453012933,0.050014057507653975,1.0
CAN-F0PN2HEEBV,meaningful_new_evidence,1,1,0.2192863489880709,0.1461908993253806,-0.004343737997908381,1.0
CAN-41W8BCQO7X,meaningful_new_evidence,0,0,0.06486255084113746,0.0432417005607583,0.03351441287762419,1.0
CAN-ZFR7HD3VV7,meaningful_new_evidence,1,1,0.1749554610908617,0.11663697406057448,-0.010814908866630113,1.0
CAN-PTMU9M8CJZ,meaningful_new_evidence,0,0,0.09782622263542061,0.06521748175694707,-0.09782622263542051,1.0
CAN-AKL654OLTL,meaningful_new_evidence,0,0,0.024599486473639853,0.016399657649093236,0.024599486473639798,1.0
CAN-DCDYQRJSON,meaningful_new_evidence,0,0,0.1456146942597896,0.09707646283985973,-0.034507112851948296,1.0
CAN-JP1XTCS3BM,meaningful_new_evidence,1,1,0.23604997016853255,0.1573666467790217,0.050478669861561506,1.0
CAN-0YXFCGVYDX,meaningful_new_evidence,0,0,0.08411407736935342,0.05607605157956894,0.07127054749224282,1.0
CAN-5YSSRYW2AP,meaningful_new_evidence,1,1,0.0314839216250713,0.020989281083380867,-0.006300462835946208,1.0
CAN-358FLU5HXT,meaningful_new_evidence,1,1,0.10692172557428667,0.07128115038285777,-0.1069217255742867,1.0
CAN-THAICHHTU8,meaningful_new_evidence,1,1,0.11984619603239682,0.07989746402159788,0.061419270468295095,1.0
CAN-WVX2VB618D,meaningful_new_evidence,0,0,0.1260484693420253,0.08403231289468353,0.0955650107842218,1.0
CAN-1PRB9UDN9X,meaningful_new_evidence,0,0,0.07552775337198171,0.05035183558132114,0.07130009594835371,1.0
CAN-GVUHIDI0YV,meaningful_new_evidence,0,0,0.20082574513325974,0.13388383008883983,-0.010623426935526481,1.0
CAN-DYKL8ZO8R6,meaningful_new_evidence,0,0,0.13768838519412552,0.09179225679608367,0.13768838519412557,1.0
CAN-D1Z718W0LO,meaningful_new_evidence,1,1,0.11043044017369152,0.07362029344912768,-0.11043044017369158,1.0
CAN-BSGLVKXVW2,meaningful_new_evidence,1,1,0.11063695272616149,0.07375796848410766,0.07817445095347061,1.0
CAN-BRTWJK51MV,meaningful_new_evidence,1,1,0.11042878078002055,0.07361918718668037,0.09647111169296874,1.0
CAN-RSMQEZHP4D,meaningful_new_evidence,1,1,0.07031174097955158,0.04687449398636772,0.00014224413326061058,1.0
CAN-LKXNU7VMJ2,meaningful_new_evidence,1,1,0.09868645226035133,0.06579096817356755,0.02059622369044417,1.0
CAN-ONB4LRVL6R,meaningful_new_evidence,0,0,0.027800084363205815,0.018533389575470544,-0.0080263623538957,1.0
CAN-W10K050YRE,meaningful_new_evidence,0,0,0.06768564994215723,0.04512376662810482,-0.04133742628698173,1.0
CAN-SKK0M1JGGC,meaningful_new_evidence,1,1,0.18869314273689447,0.125795428491263,-0.18869314273689447,1.0
CAN-7U8N47ZFV5,meaningful_new_evidence,0,0,0.0153302805169159,0.010220187011277268,0.014637161279635102,1.0
CAN-S4L9CLEV55,meaningful_new_evidence,0,0,0.11377002944263051,0.075846686295087,0.010160573527575212,1.0
CAN-64Z964B4SM,meaningful_new_evidence,1,1,0.10819530621898288,0.07213020414598859,0.08476103535902618,1.0
CAN-3N9J504Q0I,meaningful_new_evidence,1,1,0.09164243851493083,0.06109495900995388,0.09164243851493076,1.0
CAN-XJ35BV67GO,meaningful_new_evidence,1,1,0.2809333411777168,0.18728889411847785,0.0630861041382406,1.0
CAN-HEEW7U7G7V,meaningful_new_evidence,0,0,0.12878626902042367,0.08585751268028245,0.048075497855302296,1.0
CAN-9VAO5YRKGD,meaningful_new_evidence,1,1,0.17715865997743088,0.11810577331828725,0.1197087321608358,1.0
CAN-FO3WNB4763,meaningful_new_evidence,1,1,0.1477926823385486,0.09852845489236572,0.0803879083260059,1.0
CAN-6Q5ON1AC54,meaningful_new_evidence,0,0,0.020822061953510926,0.013881374635673951,0.019701620989125007,1.0
CAN-9I09NCT6OG,meaningful_new_evidence,0,0,0.05924219389043048,0.03949479592695365,0.028150144152082807,1.0
CAN-SOX8Q071KV,meaningful_new_evidence,0,0,0.08231552800150904,0.054877018667672695,0.0384858410010601,1.0
CAN-SRETMBYF20,meaningful_new_evidence,0,0,0.1195105922712015,0.079673728180801,0.11951059227120142,1.0
CAN-AWENZMC6HA,meaningful_new_evidence,1,1,0.10976365300710908,0.07317576867140606,0.001186094923285197,1.0
CAN-RC5A4S037F,effectively_no_meaningful_update,0,0,0.09228190012110311,0.061521266747402076,0.014679405555959785,0.0
CAN-6BKFCG7X01,meaningful_new_evidence,0,0,0.06606758138360251,0.04404505425573501,0.06606758138360258,1.0
CAN-ZX6HI17PSG,meaningful_new_evidence,1,1,0.1638705220154904,0.1092470146769936,0.05745574572078782,1.0
