candidate_record_id,linked_record_count,source_diversity,state_missing_ratio,link_confidence_mean,oos_share_known_state,distinct_oos_states,active_address_oos_count,active_address_de_count,active_oos_credential_count,active_de_credential_count,de_count_90d,historical_oos_count_over_365d,days_since_latest_oos,latest_oos_recency_advantage_days,historical_oos_only,oos_decay_share_365d,recent_oos_independent_source_count_90d,recent_latest_source_oos_count_365d,recent_latest_source_de_count_365d,recent_cross_source_conflict_present_365d,de_residency_proxy_present,days_past_60_day_grace_proxy,post_60d_oos_vehicle_signal_count,post_60d_prior_state_persistence_any_present
CAN-8XSWLWU4KA,10,5,0.0,0.96,0.5,1,0,1,1,0,0,3,14.0,429.0,0,0.6692114324900464,1,2,0,0,1,783,1,1
CAN-DWRF1SE443,14,5,0.0,0.9571428571428572,0.5714285714285714,1,0,1,0,0,1,5,84.0,-21.0,0,0.5980888025181498,1,3,1,1,0,0,0,0
CAN-596OD9XXRR,12,5,0.0,0.9533333333333333,0.4166666666666667,1,0,1,0,0,2,4,160.0,-109.0,0,0.3387128904503071,0,1,2,1,0,0,0,0
CAN-ERWAKHUTTN,12,5,0.0,0.9475,0.5833333333333334,1,1,0,1,1,0,3,11.0,267.0,0,0.8015508219370687,2,4,0,0,0,0,0,0
CAN-NX4RRTU1RA,12,4,0.0833333333333333,0.9533333333333333,0.5454545454545454,1,0,1,1,0,2,5,293.0,-282.0,0,0.3154990053281069,0,0,3,0,0,0,0,0
CAN-W20K3Y7BHZ,10,4,0.0,0.942,0.3,1,1,0,0,0,0,2,82.0,260.0,0,0.3420509099722718,1,1,1,1,1,0,0,0
CAN-D6F4DYGAXE,9,5,0.1111111111111111,0.9638888888888888,0.25,1,0,1,0,0,0,1,350.0,-226.0,0,0.3398816661425275,0,1,1,1,0,0,0,0
CAN-QSH3WRK648,13,5,0.0,0.9588461538461538,0.4615384615384615,1,1,0,1,1,1,3,113.0,-60.0,0,0.6526426382008172,0,3,1,1,1,0,0,0
CAN-EBCES7KWIU,13,5,0.0769230769230769,0.9373076923076922,0.75,2,1,0,1,0,0,7,135.0,90.0,0,0.7266541317088858,0,2,1,1,1,0,0,0
CAN-ZK80MI1V4O,3,1,0.3333333333333333,0.9683333333333332,0.5,1,0,0,1,0,0,0,109.0,259.0,0,0.6205420641097349,0,1,0,0,0,0,0,0
CAN-QHY9U543TF,14,5,0.0,0.9571428571428572,0.5714285714285714,1,0,1,0,1,0,7,184.0,-19.0,0,0.4305230369804239,0,1,3,1,0,0,0,0
CAN-8SG2AHE66P,11,5,0.0,0.9559090909090908,0.6363636363636364,1,1,0,2,0,1,5,21.0,6.0,0,0.584998903477886,1,2,1,1,1,0,0,0
CAN-NVBQA1AF5H,14,5,0.0,0.9542857142857144,0.5714285714285714,1,1,0,0,2,1,5,33.0,2.0,0,0.5521932748947281,2,3,1,1,1,0,0,0
CAN-UGNRV3OZUC,12,5,0.0,0.95,0.5833333333333334,1,1,0,2,1,0,6,308.0,56.0,0,0.6061264001521571,0,1,1,1,0,0,0,0
CAN-4J01GAS5OV,14,5,0.0714285714285714,0.9535714285714284,0.4615384615384615,1,1,0,1,1,0,4,227.0,242.0,0,0.5734041194801542,0,2,0,0,0,0,0,0
CAN-SEK286KQUP,13,5,0.0769230769230769,0.9626923076923076,0.4166666666666667,1,0,0,0,1,0,5,544.0,-274.0,1,0.2924824183963666,0,0,1,0,1,0,0,0
CAN-RORAAIAC9Z,15,5,0.0,0.9423333333333334,0.4,1,1,0,1,3,1,3,10.0,8.0,0,0.4575043947613303,1,3,2,1,1,0,0,0
CAN-52BUCGPMDT,10,5,0.1,0.96,0.6666666666666666,1,0,0,0,0,0,4,93.0,563.0,0,0.8648221290715741,0,2,0,0,1,0,0,0
CAN-9ROLT7JOTY,14,5,0.0,0.9557142857142856,0.5714285714285714,1,1,0,1,1,0,4,65.0,130.0,0,0.700332905042073,1,4,1,1,0,0,0,0
CAN-84T6WFAX1Q,13,5,0.0,0.9588461538461538,0.5384615384615384,1,0,1,0,1,0,6,76.0,113.0,0,0.4436594385044854,1,1,1,1,1,521,0,0
CAN-NKQ8LBC4TY,13,5,0.0769230769230769,0.945,0.3333333333333333,1,0,0,0,1,1,2,155.0,-140.0,0,0.3948926447534586,0,2,3,1,1,244,1,1
CAN-A1GECALITS,12,5,0.0,0.95,0.4166666666666667,1,1,0,0,2,0,3,149.0,-12.0,0,0.4192865759571986,0,2,2,1,0,0,0,0
CAN-5B8ADYA0QX,11,4,0.0909090909090909,0.9659090909090908,0.4,1,1,1,0,1,0,2,53.0,282.0,0,0.610754955891783,1,1,1,1,1,0,0,0
CAN-CYCFBAABSG,9,5,0.0,0.9638888888888888,0.3333333333333333,1,0,0,0,0,0,2,14.0,165.0,0,0.3496202258064383,1,1,2,1,1,1480,2,0
CAN-X9CSSYDQBJ,11,5,0.0,0.9559090909090908,0.4545454545454545,1,1,0,0,1,0,2,49.0,298.0,0,0.6548024197602291,1,2,1,1,1,0,0,0
CAN-GAPTBNAWTK,13,5,0.0,0.9642307692307692,0.5384615384615384,1,1,0,2,0,0,6,178.0,241.0,0,0.4925885528252992,0,1,0,0,1,0,0,0
CAN-S4T8BZR312,13,5,0.0,0.9626923076923076,0.4615384615384615,1,0,1,0,2,1,5,16.0,-8.0,0,0.4575523058673273,1,1,1,1,0,0,0,0
CAN-GC3JI01DKA,14,5,0.0,0.9471428571428572,0.5,1,2,0,0,0,0,6,323.0,40.0,0,0.557782087021867,0,1,0,0,0,0,0,0
CAN-OR1NBTLQ3C,13,5,0.0,0.9573076923076924,0.4615384615384615,1,1,1,1,0,2,3,275.0,-248.0,0,0.4765255372574216,0,2,2,1,1,22,0,0
CAN-LXN7JK8OXA,14,5,0.0,0.9621428571428572,0.5,1,1,0,0,0,0,6,101.0,129.0,0,0.3884436149842923,0,1,1,1,0,0,0,0
CAN-YYX3VA538H,13,5,0.0769230769230769,0.9573076923076924,0.5,1,0,0,0,0,3,5,348.0,-346.0,0,0.3605372372352766,0,0,3,0,0,0,0,0
CAN-R29WD60YZZ,12,5,0.0,0.965,0.4166666666666667,1,1,0,1,0,0,1,12.0,327.0,0,0.6250974329194094,2,4,0,0,0,0,0,0
CAN-B4TZWIHRS0,11,5,0.0,0.9577272727272728,0.4545454545454545,1,0,1,0,0,0,4,361.0,-200.0,0,0.4099073400186295,0,1,1,1,1,101,0,0
CAN-Y5NHAFIXKK,2,1,0.0,0.985,0.5,1,0,0,1,1,0,1,799.0,613.0,0,0.7620782598022027,0,0,0,0,0,0,0,0
CAN-4RQJPYKDVZ,13,5,0.0,0.9573076923076924,0.6153846153846154,2,0,0,1,1,2,8,473.0,-449.0,1,0.3585152005007318,0,0,3,0,0,0,0,0
CAN-94HER94FCO,12,5,0.0,0.9575,0.5833333333333334,1,1,0,2,0,0,2,8.0,311.0,0,0.7192731701892765,3,5,0,0,0,0,0,0
CAN-LJXVDWWA00,11,5,0.0,0.9659090909090908,0.6363636363636364,1,1,0,2,0,1,3,33.0,-31.0,0,0.6591166692809035,1,3,1,1,1,0,0,0
CAN-8IVXRT38AV,11,5,0.0,0.9595454545454544,0.6363636363636364,1,0,1,0,1,1,6,190.0,-133.0,0,0.33805119483993,0,0,4,0,0,0,0,0
CAN-0NE28VU2NQ,12,5,0.0,0.9458333333333332,0.75,3,0,0,0,0,0,3,1.0,767.0,0,0.9154512595837844,2,5,0,0,1,0,0,0
CAN-D0CZLO02CI,10,5,0.0,0.956,0.6,1,0,0,1,1,1,3,71.0,-39.0,0,0.6221281796438265,1,2,1,1,0,0,0,0
CAN-Y6R163DTRZ,11,5,0.0,0.9586363636363636,0.4545454545454545,1,0,1,0,0,0,2,118.0,280.0,0,0.5456714437510333,0,3,0,0,0,0,0,0
CAN-YCMJ726RRA,11,5,0.0,0.9559090909090908,0.5454545454545454,1,0,1,1,0,0,5,39.0,61.0,0,0.5240020921832624,1,1,2,1,0,0,0,0
CAN-UYSTD3GULD,8,5,0.0,0.95375,0.375,1,0,0,0,0,1,2,210.0,-152.0,0,0.3491885605472456,0,1,1,1,1,0,0,0
CAN-ZFPCNEDVBG,13,5,0.0,0.961153846153846,0.3846153846153846,1,0,0,1,1,0,5,512.0,-361.0,1,0.2976043042048904,0,0,2,0,0,0,0,0
CAN-HJZ4OYHG0B,13,5,0.0,0.941153846153846,0.4615384615384615,1,0,0,0,2,1,5,178.0,-146.0,0,0.4536829301219504,0,0,2,0,1,0,0,0
CAN-02G2LL9VHV,10,5,0.0,0.967,0.4,1,0,0,1,2,1,3,176.0,-148.0,0,0.2811236278414825,0,1,2,1,0,0,0,0
CAN-UASW1ZOWAD,14,5,0.0,0.9557142857142856,0.3571428571428571,1,0,1,0,0,1,5,468.0,-378.0,1,0.3168573237790291,0,0,1,0,0,0,0,0
CAN-CADHOZ6TLP,13,5,0.0,0.9503846153846154,0.6153846153846154,1,1,0,1,0,1,8,382.0,-372.0,1,0.4582959718166215,0,0,3,0,0,0,0,0
CAN-DSM9RIQWBJ,14,5,0.0,0.9535714285714284,0.5714285714285714,1,0,1,0,0,1,6,185.0,-98.0,0,0.5152935401984121,0,2,2,1,1,27,0,0
CAN-GDCHEI34UR,14,5,0.0,0.9607142857142856,0.5714285714285714,1,0,0,0,0,0,5,62.0,69.0,0,0.6360966211405075,1,2,2,1,0,0,0,0
CAN-UFNLKZ3H92,14,5,0.0714285714285714,0.9585714285714284,0.5384615384615384,1,0,1,1,0,1,6,327.0,-294.0,0,0.594480531747682,0,1,2,1,1,202,0,0
CAN-R5YQ23JFB7,14,5,0.0,0.9571428571428572,0.4285714285714285,1,0,1,1,1,1,4,0.0,33.0,0,0.5369782643074106,1,2,2,1,1,44,0,0
CAN-F0HVK4KCOT,8,5,0.0,0.9675,0.375,1,0,0,1,2,1,2,162.0,-76.0,0,0.4576208531234376,0,1,1,1,0,0,0,0
CAN-L3Y0WCF1EH,14,5,0.0714285714285714,0.9557142857142856,0.5384615384615384,1,1,0,1,0,1,5,135.0,-101.0,0,0.4958502285022591,0,0,3,0,0,0,0,0
CAN-OWYSQTTSUY,11,5,0.0,0.9577272727272728,0.4545454545454545,1,0,0,0,1,0,4,112.0,-19.0,0,0.331920517329699,0,1,2,1,1,0,0,0
CAN-QRHP3RNQ02,13,5,0.0,0.9626923076923076,0.6153846153846154,1,0,0,1,0,0,6,132.0,128.0,0,0.4884802340864713,0,2,2,1,1,406,0,0
CAN-A7MSAD46O8,12,5,0.0,0.9383333333333334,0.5833333333333334,1,0,1,1,0,0,4,116.0,78.0,0,0.5120550907646526,0,2,3,1,0,0,0,0
CAN-NFO83SU1JL,12,5,0.1666666666666666,0.9475,0.4,1,0,0,2,0,1,1,17.0,35.0,0,0.5799703220691944,1,2,1,1,0,0,0,0
CAN-2BWYYAAFHU,10,4,0.0,0.96,0.4,1,1,0,0,1,2,3,289.0,-263.0,0,0.3029135195894787,0,1,3,1,1,0,0,0
CAN-EL9YKQ7N69,11,5,0.0,0.954090909090909,0.5454545454545454,1,0,1,1,1,2,5,67.0,-28.0,0,0.4051516013882008,1,1,3,1,0,0,0,0
CAN-3ETJFBD1Y9,12,5,0.0,0.9483333333333333,0.5,1,1,1,0,1,1,4,258.0,-175.0,0,0.4462116159419809,0,1,2,1,1,23,0,0
CAN-KBCUXQFKYW,12,5,0.0833333333333333,0.96,0.3636363636363636,1,0,1,0,1,0,3,287.0,-170.0,0,0.3246648322779777,0,1,3,1,1,1936,1,0
CAN-ZLXYDUO7KS,11,5,0.0909090909090909,0.9559090909090908,0.6,1,0,0,1,0,0,5,321.0,3.0,0,0.5092473154361596,0,1,1,1,0,0,0,0
CAN-XS59O20HYG,14,5,0.0,0.9585714285714284,0.4285714285714285,1,0,1,0,0,1,6,532.0,-477.0,1,0.2811711430773805,0,0,4,0,1,178,0,0
CAN-MK92Q4URZ5,12,5,0.0,0.9466666666666668,0.4166666666666667,1,0,1,0,0,2,3,18.0,21.0,0,0.4629869914007219,2,2,2,1,1,319,0,0
CAN-857G5D6DOP,11,5,0.0,0.9513636363636364,0.4545454545454545,2,1,1,1,1,0,3,12.0,433.0,0,0.6254449597823175,2,2,0,0,0,0,0,0
CAN-4J2AASO03L,14,5,0.0,0.9621428571428572,0.5714285714285714,2,2,0,0,0,0,6,56.0,186.0,0,0.6688519033376296,1,2,1,1,0,0,0,0
CAN-U5AN7AGCHN,13,5,0.0,0.945,0.5384615384615384,1,0,0,1,1,0,4,39.0,62.0,0,0.5421431832064615,1,3,1,1,1,0,0,0
CAN-UD3ZJJ8AGP,10,5,0.0,0.959,0.4,1,0,1,0,1,0,2,26.0,115.0,0,0.4143848137290453,1,2,2,1,0,0,0,0
CAN-ICUWKZYMN1,16,5,0.0,0.949375,0.625,2,2,0,2,1,0,8,39.0,445.0,0,0.7323675533610445,1,2,0,0,1,0,0,0
CAN-DKV7FLIOLQ,10,4,0.0,0.96,0.6,1,1,0,0,0,1,2,44.0,-23.0,0,0.6441667038184676,2,3,1,1,1,0,0,0
CAN-Q68X7NSV5R,13,5,0.0769230769230769,0.9588461538461538,0.5,1,1,0,1,1,0,4,111.0,350.0,0,0.5964455317793894,0,2,0,0,0,0,0,0
CAN-UH9BGG3GPS,11,5,0.0,0.9604545454545454,0.5454545454545454,1,1,1,2,0,0,4,44.0,279.0,0,0.6171212986401646,2,2,1,1,0,0,0,0
CAN-PGQNPD0GUW,12,5,0.0833333333333333,0.9633333333333334,0.4545454545454545,1,0,1,1,0,1,3,201.0,-179.0,0,0.4958995617472153,0,1,1,1,0,0,0,0
CAN-23KGVT0EC9,14,5,0.0714285714285714,0.9485714285714284,0.5384615384615384,1,1,0,0,1,0,6,332.0,-196.0,0,0.528648993517502,0,1,2,1,1,0,0,0
CAN-6ZX9KTSI1I,13,5,0.0,0.9642307692307692,0.5384615384615384,1,1,0,1,1,0,4,45.0,137.0,0,0.5878486758917821,1,3,1,1,1,0,0,0
CAN-3A3HDSZE1C,13,5,0.0,0.9573076923076924,0.3846153846153846,1,1,0,0,1,1,2,272.0,-233.0,0,0.3860496929942161,0,2,2,1,0,0,0,0
CAN-KLJCC9BUFW,12,5,0.0,0.9533333333333333,0.5,1,0,0,1,0,0,4,170.0,-36.0,0,0.6154186548129916,0,2,1,1,1,0,0,0
CAN-O5YZGK0HOZ,11,5,0.0,0.9404545454545457,0.3636363636363636,1,1,0,1,2,1,4,380.0,-353.0,1,0.3561575736098443,0,0,2,0,0,0,0,0
CAN-P3BRFY8D77,11,5,0.0,0.9595454545454544,0.4545454545454545,1,0,0,1,0,1,5,582.0,-518.0,1,0.2048947571878086,0,0,3,0,1,599,0,0
CAN-A3ONKUUEK5,13,5,0.0,0.9626923076923076,0.5384615384615384,1,0,0,0,1,1,5,81.0,-1.0,0,0.5289939011008646,1,2,2,1,0,0,0,0
CAN-DW8K87X4QF,12,5,0.0833333333333333,0.96,0.3636363636363636,1,0,1,1,0,0,3,358.0,-247.0,0,0.3726761542322874,0,0,2,0,0,0,0,0
CAN-9T4Q7NQN9N,13,5,0.0,0.948076923076923,0.3076923076923077,1,0,1,1,0,0,3,232.0,-93.0,0,0.1708809381857177,0,1,3,1,1,333,1,1
CAN-BJGBJIC4XS,11,5,0.0,0.953181818181818,0.5454545454545454,1,0,0,2,1,1,5,262.0,-174.0,0,0.4488624457893707,0,1,1,1,0,0,0,0
CAN-0WFKIPDMU6,11,5,0.0,0.953181818181818,0.3636363636363636,1,0,1,1,0,3,4,713.0,-702.0,1,0.1385439770711258,0,0,3,0,0,0,0,0
CAN-QS4LSD8LLD,11,4,0.0,0.9622727272727272,0.4545454545454545,1,0,0,0,0,0,4,271.0,317.0,0,0.5415287207259907,0,1,0,0,1,0,0,0
CAN-DZ0HWAUFFX,11,4,0.0,0.9640909090909092,0.5454545454545454,1,1,0,1,0,0,4,216.0,527.0,0,0.7098544598899537,0,2,0,0,1,0,0,0
CAN-2KIOMWPF36,15,5,0.0,0.957,0.4,1,1,0,0,0,0,3,19.0,483.0,0,0.6725849328438983,1,3,0,0,1,0,0,0
CAN-8S6ARU7BKP,5,3,0.0,0.975,0.6,2,0,0,0,2,0,3,1026.0,-890.0,1,0.2242270558675341,0,0,1,0,0,0,0,0
CAN-HA0BA87B8L,13,5,0.0769230769230769,0.9626923076923076,0.5,1,0,0,1,0,0,6,467.0,-208.0,1,0.3573009307017225,0,0,2,0,0,0,0,0
CAN-X633FHP0OL,15,5,0.0,0.9656666666666668,0.4666666666666667,1,1,0,1,2,0,5,81.0,635.0,0,0.7058086001398518,1,2,0,0,1,0,0,0
CAN-7LO24MT3RQ,12,5,0.0,0.9558333333333334,0.3333333333333333,1,0,1,0,0,0,2,13.0,90.0,0,0.3509615295067212,1,1,2,1,1,828,1,1
CAN-4GZYGMUWFK,13,5,0.0,0.9573076923076924,0.3846153846153846,1,0,0,1,0,0,5,468.0,-215.0,1,0.345968395259447,0,0,1,0,1,0,0,0
CAN-BN7M6MOOE9,12,5,0.0,0.9591666666666666,0.5,1,1,0,1,0,0,2,9.0,359.0,0,0.7310499090850504,2,3,0,0,0,0,0,0
CAN-UPIP1A9BJB,13,5,0.0,0.9642307692307692,0.5384615384615384,1,1,0,0,1,0,5,14.0,94.0,0,0.5294334024550036,1,2,1,1,0,0,0,0
CAN-AR9I5JM577,12,5,0.0,0.9533333333333333,0.5833333333333334,1,1,0,0,0,0,5,143.0,28.0,0,0.6409642672408679,0,2,1,1,0,0,0,0
CAN-KF9WLMBXW4,13,5,0.0,0.9626923076923076,0.4615384615384615,1,1,0,0,0,0,5,100.0,51.0,0,0.4092677164812966,0,1,2,1,0,0,0,0
CAN-OAA8F379NY,13,5,0.0,0.945,0.4615384615384615,1,1,0,0,0,1,4,121.0,-111.0,0,0.5049691722870198,0,2,2,1,0,0,0,0
CAN-84T4DVMUVX,14,5,0.0714285714285714,0.9521428571428572,0.5384615384615384,1,2,0,1,0,1,2,28.0,0.0,0,0.6620637082889099,3,3,2,1,0,0,0,0
CAN-0XENT8TOVT,13,5,0.0,0.9642307692307692,0.6153846153846154,1,1,0,1,0,0,4,53.0,164.0,0,0.6464276885162941,3,4,1,1,1,0,0,0
CAN-LKPTCCJ3O4,13,5,0.0769230769230769,0.9626923076923076,0.6666666666666666,1,0,1,0,0,1,7,169.0,-152.0,0,0.4469307727288152,0,1,2,1,1,0,0,0
CAN-289W1JU3X2,9,5,0.0,0.9661111111111113,0.4444444444444444,1,0,0,0,0,0,3,239.0,-140.0,0,0.2865668764461195,0,0,2,0,0,0,0,0
CAN-TQ0C97PJ4D,14,5,0.0714285714285714,0.9635714285714286,0.6153846153846154,1,1,0,0,0,0,6,177.0,53.0,0,0.6482002301145643,0,2,0,0,0,0,0,0
CAN-38GA606Z8G,14,5,0.0,0.9557142857142856,0.5,1,1,0,0,1,0,7,384.0,-285.0,1,0.3470468401031709,0,0,2,0,1,0,0,0
CAN-I27JR6TP35,11,5,0.0909090909090909,0.9513636363636364,0.5,1,1,0,1,1,0,1,44.0,263.0,0,0.7092093021337247,2,3,0,0,1,0,0,0
CAN-TAHZYRVM14,12,5,0.0,0.9558333333333332,0.5833333333333334,1,1,0,0,0,0,3,91.0,199.0,0,0.6629098128705961,0,3,1,1,1,0,0,0
CAN-URBF2DEVYN,12,5,0.1666666666666666,0.9541666666666666,0.5,1,1,0,0,1,0,4,3.0,91.0,0,0.5031351697206631,1,1,1,1,0,0,0,0
CAN-NLXNMRJC14,12,5,0.0,0.9616666666666666,0.5,1,0,0,0,0,1,6,382.0,-374.0,1,0.4268194746513385,0,0,2,0,1,331,0,0
CAN-NZENCD0ZNY,14,5,0.0714285714285714,0.9585714285714284,0.4615384615384615,1,0,1,0,1,0,5,123.0,402.0,0,0.5000437266609348,0,1,0,0,0,0,0,0
CAN-2JTWXCZ3HQ,11,5,0.0,0.9640909090909092,0.3636363636363636,1,0,1,0,1,1,4,898.0,-890.0,1,0.0672684381693193,0,0,3,0,0,0,0,0
CAN-7EW4T7BJH7,11,4,0.0,0.9559090909090908,0.2727272727272727,1,1,0,0,1,0,1,182.0,6.0,0,0.3538730686190551,0,1,1,1,0,0,0,0
CAN-6VD866L2N4,13,5,0.0,0.9626923076923076,0.4615384615384615,1,1,0,1,0,2,6,477.0,-435.0,1,0.3309799634152195,0,0,2,0,0,0,0,0
CAN-FAMG7UO1HD,14,5,0.0,0.9585714285714284,0.6428571428571429,1,0,1,2,0,0,7,13.0,110.0,0,0.6238573586701188,1,2,2,1,1,164,1,1
CAN-7OKXL8OF4J,12,5,0.0,0.9633333333333334,0.4166666666666667,1,1,0,0,1,1,2,33.0,0.0,0,0.4713795045230925,1,2,2,1,0,0,0,0
CAN-FAOTKL5III,11,5,0.0,0.9640909090909092,0.4545454545454545,1,0,1,0,1,1,4,128.0,-63.0,0,0.4068230785377908,0,1,1,1,1,515,1,1
CAN-4UQWT46IEO,12,5,0.0,0.9483333333333334,0.4166666666666667,1,0,0,0,1,0,3,39.0,131.0,0,0.4921034215919288,1,2,2,1,0,0,0,0
CAN-SRDZ4295FE,10,5,0.1,0.945,0.6666666666666666,1,2,0,0,2,0,3,11.0,390.0,0,0.8600164070308003,2,2,0,0,0,0,0,0
CAN-4BRLL2DTAF,12,5,0.0,0.9575,0.5,1,1,0,0,0,1,5,169.0,-143.0,0,0.2961620734934706,0,1,3,1,0,0,0,0
CAN-F4HBUDAGZN,12,5,0.0,0.9533333333333333,0.6666666666666666,1,1,0,0,1,0,5,151.0,156.0,0,0.6995408517521109,0,3,1,1,1,0,0,0
CAN-0K7SJBRIDY,14,5,0.0714285714285714,0.9621428571428572,0.4615384615384615,1,0,0,1,2,1,5,247.0,-240.0,0,0.356115459525464,0,1,2,1,1,0,0,0
CAN-TILPVC14FL,14,5,0.0714285714285714,0.9607142857142856,0.5384615384615384,1,1,1,0,0,0,4,67.0,98.0,0,0.705368277086534,1,3,1,1,0,0,0,0
CAN-2DZJWCFBXJ,13,5,0.0,0.9542307692307692,0.4615384615384615,1,0,0,0,1,0,5,305.0,-187.0,0,0.3608837566430977,0,0,2,0,1,0,0,0
CAN-ZLLUISEO08,11,5,0.0,0.9622727272727272,0.6363636363636364,1,1,0,1,1,0,5,225.0,38.0,0,0.5525185448168576,0,2,1,1,0,0,0,0
CAN-WBJXITO0OG,10,5,0.0,0.958,0.4,1,0,0,1,0,0,3,235.0,-124.0,0,0.3725215324792599,0,1,1,1,1,0,0,0
CAN-TVQOD1D7VH,8,5,0.125,0.9475,0.4285714285714285,1,0,0,0,0,0,3,606.0,-396.0,1,0.2044831905127924,0,0,3,0,0,0,0,0
CAN-FJSSWY28XO,12,5,0.1666666666666666,0.9575,0.6,1,1,0,0,0,0,1,31.0,553.0,0,0.830000602828079,1,5,0,0,0,0,0,0
CAN-GNSHRJM766,11,5,0.0,0.9659090909090908,0.5454545454545454,1,1,0,0,0,0,6,393.0,216.0,0,0.6732900563127514,0,0,0,0,1,0,0,0
CAN-PRG7G9XZA7,13,5,0.0769230769230769,0.9626923076923076,0.5,1,0,0,0,1,0,4,81.0,351.0,0,0.6246283289572127,1,2,0,0,0,0,0,0
CAN-W10A9RCR81,13,5,0.0,0.9588461538461538,0.5384615384615384,1,0,1,0,1,0,5,140.0,409.0,0,0.6631129755770763,0,2,0,0,1,489,0,0
CAN-LZ5XVTI201,9,5,0.1111111111111111,0.9516666666666668,0.625,1,1,0,1,0,0,4,265.0,-39.0,0,0.6629074736224143,0,1,1,1,0,0,0,0
CAN-KEBANZ64CL,12,5,0.0,0.9591666666666666,0.6666666666666666,1,0,1,0,0,1,7,153.0,-112.0,0,0.4547398936824738,0,1,3,1,0,0,0,0
CAN-70J3P349J0,13,5,0.0769230769230769,0.9642307692307692,0.3333333333333333,1,0,0,0,0,0,1,212.0,62.0,0,0.4623777254296624,0,2,1,1,0,0,0,0
CAN-QHEK2WONQV,10,4,0.0,0.96,0.4,1,0,1,0,0,1,1,153.0,-97.0,0,0.5213797586908921,0,2,2,1,0,0,0,0
CAN-GLDTQ5ZFUS,12,5,0.0,0.965,0.4166666666666667,1,0,0,0,1,1,3,69.0,-59.0,0,0.5076673226853747,1,2,2,1,1,0,0,0
CAN-F62QV07WGS,12,5,0.0,0.9633333333333334,0.5833333333333334,1,0,0,1,0,3,6,256.0,-241.0,0,0.3357313505175754,0,0,4,0,1,0,0,0
CAN-J8XC7QDVRQ,13,5,0.1538461538461538,0.9673076923076922,0.3636363636363636,1,0,1,0,1,0,4,748.0,-470.0,1,0.1697406226229358,0,0,2,0,1,913,1,1
CAN-KLCGIDKB82,12,5,0.0,0.9575,0.5,1,0,0,1,1,1,4,25.0,45.0,0,0.547008605763677,2,2,1,1,0,0,0,0
CAN-10658KTNWW,12,5,0.0,0.96,0.5833333333333334,1,1,0,0,1,0,5,127.0,88.0,0,0.496097290393187,0,2,1,1,1,0,0,0
CAN-JLLOH8FL2P,9,5,0.0,0.9527777777777776,0.4444444444444444,1,0,0,0,1,0,3,76.0,320.0,0,0.5441614734756194,1,1,0,0,1,1524,1,0
CAN-CKTG4I1SU2,13,5,0.0,0.9588461538461538,0.4615384615384615,1,1,0,1,1,0,6,539.0,-214.0,1,0.5862088161891191,0,0,1,0,0,0,0,0
CAN-2ELJZMMD62,11,5,0.0,0.9559090909090908,0.3636363636363636,1,1,0,0,0,0,1,240.0,490.0,0,0.7470336351084336,0,3,0,0,1,0,0,0
CAN-1O50ULQHUI,12,5,0.0,0.965,0.5,1,1,1,0,0,0,4,10.0,113.0,0,0.4182755796688427,1,2,2,1,0,0,0,0
CAN-Y3G6DUSTTZ,13,5,0.0,0.9573076923076924,0.5384615384615384,1,1,0,0,1,1,6,124.0,-104.0,0,0.518088457208564,0,1,1,1,0,0,0,0
CAN-DRJR4QD6PK,10,5,0.0,0.963,0.5,1,1,0,0,0,0,3,11.0,227.0,0,0.556729640627214,1,2,1,1,1,0,0,0
CAN-WTOCCVYVNZ,11,5,0.0,0.9659090909090908,0.4545454545454545,1,0,0,1,0,0,5,453.0,-335.0,1,0.3661206726389313,0,0,3,0,0,0,0,0
CAN-LPIN0OB9AQ,9,4,0.0,0.9638888888888888,0.5555555555555556,1,0,0,1,0,0,5,829.0,-636.0,1,0.254289351968538,0,0,1,0,1,0,0,0
CAN-J1M8TRKB0Z,13,5,0.0,0.9626923076923076,0.4615384615384615,1,0,0,1,1,2,2,23.0,-2.0,0,0.5008761165645284,1,1,3,1,1,0,0,0
CAN-VFYQV2UHWX,13,5,0.0,0.9573076923076924,0.4615384615384615,1,0,0,0,1,1,5,289.0,-212.0,0,0.4224614946247118,0,1,3,1,0,0,0,0
CAN-12SHIK2PS5,11,5,0.0909090909090909,0.9595454545454544,0.4,1,0,1,1,1,0,4,525.0,-390.0,1,0.2199457610933354,0,0,3,0,0,0,0,0
CAN-WIPVGFP9R1,12,5,0.0,0.9516666666666668,0.6666666666666666,1,1,0,1,1,0,6,157.0,85.0,0,0.6767416695277413,0,2,1,1,1,0,0,0
CAN-KDP1BZDAEK,10,5,0.0,0.963,0.4,1,1,0,0,0,0,2,45.0,451.0,0,0.6234007286086949,1,2,0,0,0,0,0,0
CAN-R45L01TK1N,9,5,0.0,0.9661111111111113,0.5555555555555556,1,0,0,1,0,0,5,505.0,-81.0,1,0.6111738429473844,0,0,0,0,0,0,0,0
CAN-YVMOA4ZU1T,13,5,0.0,0.9573076923076924,0.4615384615384615,1,0,1,1,0,2,5,8.0,33.0,0,0.3054213862418788,1,1,3,1,0,0,0,0
CAN-AZNQK8ZTYT,13,5,0.0,0.961153846153846,0.3076923076923077,1,0,1,0,2,0,2,40.0,108.0,0,0.3979323747805783,1,1,3,1,0,0,0,0
