candidate_record_id,new_t1_record_count,new_t1_oos_count,new_t1_de_count,new_t1_state_missing_count,new_t1_source_domain_diversity,new_t1_new_record_count,new_t1_record_correction_count,new_t1_status_update_count,newly_effective_t0_record_count,delta_days_since_latest_oos,delta_days_since_latest_de,delta_oos_decay_90d,delta_de_decay_90d,delta_recent_oos_independent_source_count_90d,delta_recent_de_independent_source_count_90d,delta_active_address_oos_count,delta_active_address_de_count,delta_link_confidence_mean,delta_post_60d_oos_vehicle_signal_count,delta_post_60d_prior_state_persistence_any_present,delta_t1_update_observation_lag_mean_days,delta_t1_late_arriving_update_count_over_30d
CAN-H08YS9RB2I,2,0,2,0,1,0,1,1,4,130.0,-357.0,-0.5300168836608357,4.458785240601024,-1,4,0,0,0.010375,0,0,13.5,0
CAN-HOCWJAEQVY,0,0,0,0,0,0,0,0,1,33.0,59.0,-0.3034893084686532,-0.004974065119969,1,0,0,0,-5.4945054945076954e-05,0,0,0.0,0
CAN-G1XV7DA2GO,2,1,1,0,2,0,0,2,0,-18.0,-79.0,0.2717933252950332,0.5380839115008681,0,0,1,0,-0.001025641025641,0,0,28.5,1
CAN-O904FKR3P4,1,0,1,0,1,0,1,0,0,68.0,-89.0,-0.0060373864307001,0.2516003128914044,0,1,0,0,-0.004952380952381,0,0,26.0,0
CAN-NY4H408SP3,0,0,0,0,0,0,0,0,0,36.0,36.0,-0.1151353615378619,-0.013747631797062,0,0,0,0,0.0,0,0,0.0,0
CAN-HFXQ477UJF,2,1,1,0,2,0,0,2,0,-5.0,-301.0,0.3620354479310705,0.6568696703407496,1,1,0,0,0.0027435897435897,0,0,35.5,1
CAN-1QG14LJMDH,1,0,1,0,1,1,0,0,2,-43.0,-20.0,0.7170229636304255,0.3111451294938515,1,0,0,0,-0.0005844155844155,0,0,6.0,0
CAN-JKXFAZR33D,2,1,1,0,2,1,0,1,0,-173.0,-65.0,0.7310942024583735,0.6361246197777952,1,1,0,1,0.0017410714285713,1,1,33.5,1
CAN-HSF1XL0IAZ,2,0,2,0,2,1,0,1,2,52.0,-145.0,-0.4054666134756532,1.9442388150713104,-1,3,0,0,-0.005272727272727,0,0,35.5,2
CAN-747IN8I01M,2,0,2,0,2,1,0,1,0,17.0,-85.0,-0.1195525879948466,1.3530726008979568,0,2,0,1,-0.0004195804195804,0,0,42.5,2
CAN-NF6MGSNGM8,1,0,1,0,1,0,1,0,1,163.0,30.0,-1.088092947739817,-0.6525133107377987,-1,-1,0,0,0.0032820512820512,0,0,31.0,1
CAN-PEFTGGRORH,2,0,2,0,2,2,0,0,3,-188.0,-311.0,1.1051679300684116,1.4709313946422555,2,2,0,-1,0.0121031746031747,0,0,30.5,1
CAN-PCFXIYYTNA,1,0,1,0,1,0,1,0,2,-16.0,32.0,0.1370704094819022,-0.0649833089525322,0,0,0,0,0.001525974025974,0,0,39.0,1
CAN-26KWVG1YNH,2,0,2,0,1,1,0,1,0,87.0,-380.0,-0.1676511728878993,1.656963264504269,0,1,0,0,-0.001025641025641,0,0,18.5,0
CAN-9D4JS62BOA,2,1,1,0,2,1,1,0,5,-748.0,-154.0,1.601995401820275,1.409752670203209,1,1,1,0,-0.0026388888888888,0,0,29.5,1
CAN-1LSJXW4BD0,1,1,0,0,1,1,0,0,1,-262.0,-12.0,0.8202649431716449,0.1139787097103514,1,0,-1,0,0.0011160714285712,0,0,9.0,0
CAN-VKGC2WRC7O,2,1,1,0,2,0,0,2,1,22.0,-234.0,0.569692219008926,0.5576812885423149,1,1,1,0,0.0037987012987014,0,0,33.5,1
CAN-45V0J1B2D4,2,1,1,0,2,0,2,0,0,-2.0,-247.0,0.5272384443596281,0.942322049873876,0,1,0,0,0.0018205128205128,0,0,13.5,0
CAN-NR0TEO3CDX,1,0,1,0,1,0,1,0,3,138.0,-37.0,-0.1315695351584861,2.142922501978842,0,3,0,0,-0.0056363636363636,0,0,39.0,1
CAN-Y5T91F1UDX,1,0,0,1,1,0,0,1,0,77.0,77.0,-0.2584885856293587,-0.4274140921407697,-1,0,0,0,0.0021904761904761,0,0,46.0,1
CAN-KWSMV3ZH11,2,0,2,0,2,0,1,1,3,55.0,-9.0,0.8480277762789125,1.1511946810507383,-1,1,0,1,-0.0013333333333331,0,0,18.5,0
CAN-EI2ZLVTG0D,2,2,0,0,1,1,1,0,2,-57.0,70.0,1.0568875607043022,-0.1193389498085227,-2,-1,2,0,0.0009049773755654,0,0,13.0,0
CAN-V3RV8ERXZU,1,1,0,0,1,0,1,0,0,-11.0,176.0,-0.2940030167094798,-1.1164026969588887,-1,-1,0,0,0.0005769230769231,0,0,32.0,1
CAN-Q0TP5DZ007,2,0,2,0,1,1,0,1,2,19.0,-186.0,-0.1626550893449818,1.946573563018956,-1,2,0,1,-0.0124285714285713,1,1,30.5,1
CAN-V2L4EF4KSE,2,2,0,0,2,1,1,0,0,-167.0,41.0,1.5085751617226464,-0.054093840608599,2,0,0,0,0.0018205128205128,0,0,29.5,1
CAN-LA7JU3B5TD,0,0,0,0,0,0,0,0,0,28.0,28.0,-0.1105917055124429,-0.1194513152749388,0,0,0,0,0.0,0,0,0.0,0
CAN-SRQLJ4OU31,2,0,2,0,2,1,0,1,1,-139.0,-8.0,0.4403130885681124,0.6329609455495722,1,0,1,0,0.0002884615384614,0,0,25.0,1
CAN-KBNT7VN6OU,2,1,1,0,1,0,2,0,1,54.0,-11.0,0.5314961275755687,-0.0020467255843299,0,-1,0,-1,0.0048051948051948,2,0,40.0,1
CAN-HGBAVYYAQU,1,0,1,0,1,0,1,0,2,163.0,-154.0,-0.3621384661511848,1.169522010213816,0,1,0,1,-0.0019480519480519,0,0,14.0,0
CAN-T61LN9CAOQ,2,0,2,0,1,0,0,2,0,147.0,-26.0,-0.0401356022676998,0.2334943043235489,0,-2,0,2,-0.0005128205128204,0,0,25.0,1
CAN-X150CUPRB2,1,0,1,0,1,1,0,0,0,159.0,-369.0,-0.7825848109057045,0.6184299742295095,-1,1,0,0,-0.0004285714285714,0,0,50.0,1
CAN-R08AR09BEZ,2,1,1,0,2,1,0,1,4,-630.0,-162.0,0.9272059282659588,2.1444486245636405,1,2,0,1,0.0058928571428571,1,1,42.0,1
CAN-5G538IJVJJ,0,0,0,0,0,0,0,0,1,125.0,87.0,-0.2374479907222694,-0.7705652291644132,0,-2,0,0,-0.0005494505494505,0,0,0.0,0
CAN-PY5ZFFXQ9M,2,1,1,0,1,2,0,0,0,-32.0,-112.0,-0.1692654260635535,0.3616277641320481,-1,1,1,1,-0.0008928571428572,0,0,15.5,0
CAN-6J5MZDQCEM,1,1,0,0,1,1,0,0,1,-111.0,13.0,0.6118340834603614,-0.2044544749563211,1,0,0,0,0.0004761904761905,0,0,8.0,0
CAN-YRNNCJ41OX,2,2,0,0,2,1,0,1,2,8.0,-272.0,0.8299922637750701,0.9231130826120504,1,1,0,0,0.0031515151515152,0,0,40.0,2
CAN-A43MOIBR2P,1,0,1,0,1,0,1,0,1,-161.0,-19.0,0.2145748604035574,-0.1437970027104109,0,0,0,1,0.0021428571428571,0,0,7.0,0
CAN-OXLJ8PZWO6,1,1,0,0,1,0,0,1,1,-60.0,-216.0,0.3781584971012757,0.4884980888569829,1,1,0,0,0.0029761904761904,1,1,43.0,1
CAN-NH0L8GICGW,1,0,1,0,1,0,1,0,1,-38.0,-347.0,0.24769643677366,0.6360493546931821,0,1,-1,0,-0.0013986013986013,0,0,46.0,1
CAN-4BW4AXV2DW,1,0,1,0,1,1,0,0,0,25.0,-30.0,-0.0614421821321903,0.3949945572716964,0,-1,0,0,0.0004285714285714,0,0,43.0,1
CAN-X6LFZRMYIY,2,1,0,1,2,0,1,1,1,-117.0,158.0,1.2430325730966254,-0.0360848117966742,2,0,0,0,-0.0066666666666665,0,0,25.0,0
CAN-30BPIRKCVM,1,0,1,0,1,0,1,0,1,-12.0,-107.0,0.4070040745786238,0.5474848753957982,0,1,0,1,-0.0011904761904761,0,0,17.0,0
CAN-KAXV5IYVDQ,2,0,2,0,2,0,1,1,1,141.0,-186.0,-0.1755443771940982,2.0055594911193726,0,3,0,1,-0.0040865384615385,0,0,37.5,1
CAN-RL96OECZEL,1,0,0,1,1,1,0,0,0,98.0,98.0,-0.5150733052745595,-0.5615669948856994,-1,-1,0,-1,-0.006590909090909,0,0,32.0,1
CAN-UUPL90NQA3,2,1,1,0,1,0,1,1,3,-78.0,-694.0,0.4206268921290076,1.9714023913132603,1,1,0,1,-0.0008653846153845,0,0,25.0,1
CAN-JX4WYKYGZN,0,0,0,0,0,0,0,0,0,140.0,140.0,-0.0528446098191724,-0.120648764731323,0,0,0,0,0.0,0,0,0.0,0
CAN-4ELQK25A14,1,1,0,0,1,0,1,0,2,15.0,-49.0,0.5315853635572684,0.2082667037836111,0,1,-1,0,0.0048333333333332,0,0,42.0,1
CAN-PBY3DKFD5F,2,1,1,0,2,0,1,1,0,-401.0,-76.0,0.8515740308097854,0.3782023052342801,1,1,0,1,-0.001025641025641,0,0,28.0,1
CAN-HLA1D878EJ,2,1,1,0,1,0,0,2,3,-401.0,-398.0,2.438509669822769,0.7457944106448341,4,1,1,0,0.0056666666666665,-1,-1,32.5,2
CAN-HWEZZTTHIM,1,0,1,0,1,1,0,0,0,158.0,-25.0,-0.0354275874374693,0.1839729148757535,0,0,0,0,0.0001282051282052,0,0,25.0,0
CAN-ZCYHKTADGV,2,0,2,0,1,0,1,1,1,13.0,-6.0,0.0750810066494517,0.5462498607554791,-1,0,0,0,0.0057792207792208,0,0,20.0,1
CAN-CK50YMWK51,2,0,2,0,2,0,1,1,0,148.0,-19.0,-0.8662208936155571,0.6888573154249711,-1,1,0,1,-0.0009523809523809,0,0,23.5,1
CAN-2RP68X4V03,1,1,0,0,1,1,0,0,1,-57.0,-193.0,0.565873726655449,0.6569989096924587,0,1,1,0,-0.0013333333333332,0,0,1.0,0
CAN-XLXRAR5824,1,0,1,0,1,0,0,1,0,26.0,-234.0,-0.1708785453924577,0.8117153069989198,0,1,0,0,-0.0007692307692307,0,0,17.0,0
CAN-BJMVQ4AO4O,2,2,0,0,2,1,0,1,0,12.0,84.0,1.2942074605739746,-0.1170308248892567,1,0,0,0,0.0025524475524475,0,0,15.5,0
CAN-V4VP3BHWA2,2,1,0,1,2,1,0,1,2,-227.0,-215.0,0.770224803028615,0.8557882777816429,1,1,0,0,-0.0053939393939392,0,0,22.5,0
CAN-LMHYNFWY95,1,1,0,0,1,0,1,0,1,-8.0,117.0,1.127862170516126,-0.0060834785423968,0,0,0,0,0.0025757575757575,0,0,2.0,0
CAN-MOLZY4ACAR,1,0,1,0,1,0,0,1,1,-45.0,-423.0,0.1806830911066652,0.8956616948474865,1,1,0,0,-0.000102564102564,1,0,10.0,0
CAN-M9IPJHM924,2,2,0,0,2,1,0,1,1,-11.0,65.0,2.0444019309765387,-0.0602477775402625,2,0,1,0,0.0003333333333334,0,0,30.5,1
CAN-4MS769SNW3,2,2,0,0,1,2,0,0,0,-65.0,28.0,1.7522316901292347,-0.2982653727617368,0,-1,0,0,-0.0005128205128204,0,0,4.0,0
CAN-IZCNAO0MST,1,1,0,0,1,0,1,0,2,-286.0,-143.0,1.2157661366255432,0.175402370315645,1,0,0,-1,0.0006666666666667,0,0,22.0,0
CAN-Z8W5AHC2H4,1,1,0,0,1,0,0,1,0,-130.0,15.0,0.9031344664593194,-0.102669450723157,1,0,0,0,-0.0006593406593405,0,0,3.0,0
CAN-MMMZ2K8T94,1,0,1,0,1,0,1,0,0,151.0,-413.0,-0.0079932806969591,0.6607506655849474,0,1,0,0,0.0022727272727272,0,0,44.0,1
CAN-B4G7XNJACH,2,1,1,0,1,0,0,2,0,-243.0,-11.0,0.9229015623004632,0.401648567065153,1,0,0,0,0.0043589743589743,1,1,21.0,1
CAN-JC2AB3LMFG,2,1,1,0,1,1,1,0,0,-495.0,-226.0,0.669219053694965,0.8889125049334313,1,1,1,1,-0.0042857142857143,0,0,30.5,1
CAN-OZ6YWFRKVB,0,0,0,0,0,0,0,0,2,61.0,-206.0,-0.6127029680098461,0.4358950851916299,-2,1,0,0,0.0014999999999999,0,0,0.0,0
CAN-EYH3YZWYOL,1,0,1,0,1,0,1,0,1,164.0,-114.0,-0.4878586551154042,0.7963273524984156,0,1,0,0,-0.0058974358974358,0,0,40.0,1
CAN-DMAU8U15C2,2,1,1,0,2,1,1,0,0,-184.0,-67.0,0.8261260069100856,0.6377751239441729,1,0,1,0,0.0033482142857141,0,-1,17.0,0
CAN-1LN8LUIYBT,0,0,0,0,0,0,0,0,1,101.0,-30.0,-0.0941185991625082,0.2451720895850162,0,1,0,0,-0.0002747252747252,0,0,0.0,0
CAN-SOUEVN0QUY,1,1,0,0,1,1,0,0,1,-343.0,82.0,0.906187651079362,-0.1962645205484842,1,-1,0,0,0.0029761904761905,0,0,5.0,0
CAN-PW1L9GBR4E,2,1,1,0,2,1,0,1,0,-350.0,-17.0,0.9038572816671114,-0.0093335291035393,1,0,0,0,-0.0004195804195804,0,0,30.0,1
CAN-PIQLXKCAE4,2,1,1,0,2,1,1,0,0,-230.0,-66.0,0.5282517727042643,0.2217489338075073,1,1,0,1,-0.0008928571428572,0,0,43.0,2
CAN-XZMLTBSO9Q,2,0,2,0,1,1,1,0,3,46.0,-155.0,-0.0755204744466251,2.632834724409135,0,3,0,1,0.0061111111111111,0,0,19.0,0
CAN-XYJL4CMYDM,1,1,0,0,1,1,0,0,4,-1552.0,-81.0,2.4485332145249687,0.1512464133153315,3,0,1,0,-0.0028174603174602,0,0,37.0,1
CAN-U33IRHP5YI,2,2,0,0,1,1,1,0,0,-36.0,143.0,0.9111825740988791,-0.4672175521209382,0,-1,2,-1,0.0014285714285715,0,0,29.5,1
CAN-4VACBKJPFM,1,1,0,0,1,0,0,1,0,-60.0,32.0,0.6488642931649977,-0.4318291785102728,1,0,0,0,-5.4945054945076954e-05,0,0,30.0,0
CAN-PCX8HYUXMF,3,1,2,0,2,0,2,1,2,29.0,-97.0,1.1093716559129272,1.0437400613526793,0,1,0,0,0.0045187165775397,0,0,44.666666666666664,3
CAN-RM7EDVL3BU,2,2,0,0,1,1,0,1,1,0.0,74.0,0.2294224279387369,-0.0148576902421678,0,0,0,0,0.0003333333333334,0,0,37.0,1
CAN-UYQUKB299C,1,0,1,0,1,0,0,1,2,-173.0,-271.0,0.7573371358272647,1.5224206069053434,1,1,0,0,0.0019155844155843,0,0,27.0,0
CAN-LOB8A9DWKL,1,0,1,0,1,0,1,0,0,132.0,3.0,-0.1509107891637208,-0.1524650846897788,0,0,0,0,-0.0004761904761905,0,0,43.0,1
CAN-AP37UEIMZ8,1,1,0,0,1,1,0,0,4,-281.0,-69.0,1.960322504305006,0.1936872472278352,2,1,0,-1,0.0006666666666667,0,0,43.0,1
CAN-B2Y6PXFJTW,2,1,1,0,2,1,0,1,1,-53.0,-33.0,-0.1520108170497152,0.8717249464550104,-1,1,0,0,-0.0048076923076924,0,0,29.0,1
CAN-JLKCY493AY,2,0,1,1,1,0,0,2,0,172.0,-22.0,-0.841233129336053,0.2518958017285859,-1,0,0,0,0.0009821428571427,0,0,28.5,1
CAN-MI002D2NJI,2,1,1,0,2,0,1,1,0,-323.0,-243.0,0.8146061316587694,0.8920090299035445,1,1,0,1,-0.0005128205128204,0,0,18.0,0
CAN-HM72CAYC0G,1,0,1,0,1,0,0,1,1,-3.0,-361.0,0.0358492635594713,0.9098154786368547,0,1,0,0,0.0002051282051281,0,0,4.0,0
CAN-FLAZOFVISZ,2,0,2,0,1,1,0,1,2,-302.0,-327.0,0.559843467800528,2.1263335796392604,1,1,0,0,-0.0024242424242424,0,0,21.5,1
CAN-2LQVYTP1NE,0,0,0,0,0,0,0,0,2,-111.0,145.0,0.7331036084898375,-0.6884625372560367,1,-1,1,0,0.0023333333333334,0,0,0.0,0
CAN-W5UQBH8AFP,1,0,1,0,1,0,1,0,2,-684.0,-130.0,1.035369330890585,0.5028372972089757,1,1,0,0,0.0033076923076923,0,1,46.0,1
CAN-2S4L2I8IVQ,1,1,0,0,1,0,0,1,0,-44.0,46.0,0.2097242263747265,-0.328568105841881,1,0,0,0,-0.0002380952380951,0,0,50.0,1
CAN-L0KNCXSJ5V,2,2,0,0,2,1,0,1,1,-92.0,103.0,0.978768114469238,-0.5163217648551824,2,-1,1,1,0.0045833333333333,-1,0,33.5,1
CAN-NP4O2RRI4R,2,0,2,0,1,0,1,1,0,117.0,-22.0,-0.2418843724364426,1.0506411002978226,0,0,0,2,-0.0044615384615385,0,0,22.0,0
CAN-CRHWKTBX0D,1,0,1,0,1,1,0,0,2,42.0,-14.0,-0.0544229686122561,0.768507721258496,0,1,0,0,0.0070000000000001,0,0,46.0,1
CAN-A1X0R6HDE9,2,1,0,1,2,0,1,1,0,-351.0,47.0,0.7380870001559233,-0.1844655903582112,1,-1,0,0,-0.000595238095238,0,0,21.5,0
CAN-ENBPFWQCZA,1,0,1,0,1,1,0,0,3,-268.0,15.0,0.6732905490859173,1.949752064611072,1,2,0,1,0.002909090909091,1,1,15.0,0
CAN-AZ0KNFYC36,1,1,0,0,1,1,0,0,1,-124.0,156.0,1.338891824725898,-0.8617472434844421,1,-1,2,0,0.0002380952380952,0,0,32.0,1
CAN-KLB8G86NEX,2,2,0,0,2,2,0,0,1,-90.0,178.0,1.9105044227259584,-1.4458420630949511,2,-2,-1,-1,0.0037980769230768,0,0,27.5,1
CAN-IW2YW05HML,0,0,0,0,0,0,0,0,0,94.0,94.0,-0.499539837603637,-0.0229435625464759,-1,0,0,0,0.0,0,0,0.0,0
CAN-UWSU2WNRUR,2,0,2,0,2,1,1,0,1,152.0,-125.0,-0.0146319236798949,1.5611040069352,0,2,0,1,-0.0069480519480519,0,0,38.0,1
CAN-90UTBOGR5J,1,0,1,0,1,1,0,0,2,88.0,-128.0,-2.508364986433634e-06,1.8179367455563464,0,3,0,1,-0.0008333333333334,0,0,7.0,0
CAN-UTOARCQG7D,2,1,1,0,2,1,1,0,0,-164.0,-5.0,0.7825419279006347,0.5491094820448073,1,1,1,0,0.0025384615384614,0,0,14.0,0
CAN-URP3PECBWH,1,1,0,0,1,0,1,0,1,-210.0,-69.0,0.6171448350361337,0.2788992280708177,1,1,0,0,-0.0012307692307692,0,0,39.0,1
CAN-3KXN6H46QT,0,0,0,0,0,0,0,0,0,36.0,36.0,-0.7692791695995078,-0.1928613106424374,0,0,-1,0,0.0,0,0,0.0,0
CAN-59DUPJPRQQ,1,0,1,0,1,1,0,0,1,177.0,-18.0,-0.2005546383231914,0.6205789961241817,0,1,0,1,0.0002380952380952,0,0,14.0,0
CAN-SFUPPHRH1W,1,1,0,0,1,1,0,0,3,-141.0,-147.0,1.6454270131948514,0.3725654962484703,2,1,1,0,-0.0074285714285715,0,0,4.0,0
CAN-UE3I1XUG1I,1,1,0,0,1,0,0,1,2,-79.0,52.0,1.1260518804930275,-0.0491537002408493,1,-1,1,0,-0.006076923076923,0,0,9.0,0
CAN-QXMGPAKRQQ,0,0,0,0,0,0,0,0,1,67.0,-205.0,-0.3396265362119478,0.691871083675651,-1,1,0,0,0.0010606060606062,0,0,0.0,0
CAN-QLR7GUYYPX,2,1,1,0,2,1,0,1,0,18.0,-64.0,0.4821982639019377,0.413275765400205,1,1,0,1,0.0039732142857141,1,1,24.5,0
CAN-WXAW0PAKAL,1,1,0,0,1,0,1,0,2,-170.0,-25.0,0.7852645912530096,1.033621057955597,1,1,1,0,0.0011057692307692,0,0,8.0,0
CAN-H53CKRKEI1,2,1,1,0,2,2,0,0,0,-233.0,-147.0,0.7002174693370853,0.4889418565377961,1,1,0,0,0.0010714285714286,0,0,38.5,1
CAN-ME4RBUQJXA,2,1,1,0,2,1,1,0,2,-53.0,-43.0,0.1160763588298486,0.3788959073730022,1,-1,0,0,0.0030606060606062,0,0,25.0,1
CAN-FICVL40EVG,1,1,0,0,1,0,1,0,1,-461.0,105.0,1.4218370243835878,-0.2013023490447154,2,0,0,0,0.0013076923076923,1,1,27.0,0
CAN-D9020BQZ2D,1,1,0,0,1,0,1,0,2,-236.0,-123.0,1.5987962913779796,0.4651269075544462,2,1,1,0,0.0011111111111111,-1,-1,11.0,0
CAN-XORP4LKU48,2,0,2,0,2,1,0,1,3,-5.0,-111.0,0.2615738835975469,1.9739698119985176,0,2,0,1,0.0011363636363637,0,0,53.5,2
CAN-V4UZ77YLA5,2,2,0,0,1,0,0,2,0,-477.0,55.0,1.7488669252861395,-0.0092915626045828,1,0,0,0,-0.0009523809523809,0,0,14.5,0
CAN-SHWECFET1B,1,0,1,0,1,0,0,1,1,71.0,-363.0,-0.7132338749954963,1.2203935304670046,-2,2,0,0,-0.0039285714285713,0,0,52.0,1
CAN-0ABI79J2JT,0,0,0,0,0,0,0,0,1,73.0,-276.0,-0.5330508514347734,0.7511157517619647,-2,1,0,0,4.761904761896307e-05,0,0,0.0,0
CAN-PO34XYBADL,1,0,1,0,1,0,1,0,0,45.0,32.0,-0.5597449421807998,0.4515702710402212,0,1,0,0,0.0026190476190476,0,0,35.0,1
CAN-9901PLH3RB,2,2,0,0,1,2,0,0,0,-157.0,34.0,1.543285926631239,-0.076424591062491,1,0,0,0,-0.0058974358974358,0,0,24.0,1
CAN-4CFU2SAM9A,2,0,2,0,2,1,0,1,0,26.0,-492.0,-0.1077112462163696,1.6687639996807029,0,2,0,0,0.0007142857142856,0,0,21.0,0
CAN-6I46OPQKOQ,1,0,1,0,1,1,0,0,1,-7.0,29.0,0.1996441907906445,-0.1070965116633158,-1,1,0,0,-0.0008928571428572,0,0,43.0,1
CAN-D7GEJB4UMT,2,1,1,0,2,1,1,0,0,-51.0,-302.0,0.7097514919378868,0.709677688453176,0,1,0,0,-0.0002678571428572,0,0,30.5,1
CAN-X2M31KFXNO,1,0,1,0,1,0,0,1,1,135.0,-736.0,-0.3112676811401583,1.3185564239410836,0,1,0,0,-0.0014285714285713,0,0,16.0,0
CAN-6U0KAGTIMN,1,1,0,0,1,0,0,1,2,-214.0,-27.0,1.5312636364287158,0.0666072753535169,2,0,1,0,0.0011666666666666,0,0,11.0,0
CAN-J4XWX7ACSW,2,1,1,0,2,0,0,2,4,-489.0,-357.0,2.8737404173735657,0.8844412368228245,3,1,0,0,0.0021428571428573,0,0,8.5,0
CAN-ILMMZ5P1EQ,1,1,0,0,1,0,1,0,0,-2.0,38.0,0.4607352463698579,-0.447408844541957,0,-1,-1,0,0.0023717948717949,0,0,52.0,1
CAN-8ZK7UQ2B6M,0,0,0,0,0,0,0,0,0,75.0,75.0,-0.1661044221540242,-0.3269855764558064,0,-1,0,0,0.0,0,0,0.0,0
CAN-MHTW83W1A6,1,1,0,0,1,1,0,0,2,-266.0,-88.0,0.9268415900697098,1.6136130619484834,1,2,0,1,0.0006666666666667,0,0,3.0,0
CAN-FXA4WQPTEL,1,1,0,0,1,0,1,0,0,10.0,108.0,-0.5280078279642715,-0.0441232267601553,0,0,0,0,0.0020909090909091,0,0,52.0,1
CAN-0G8ACMTOG6,0,0,0,0,0,0,0,0,1,-220.0,119.0,0.6399970171924988,-0.4620951974728031,1,0,0,0,0.0006410256410256,0,0,0.0,0
CAN-2R07RC2FDG,1,1,0,0,1,1,0,0,0,-103.0,85.0,0.4697685119361744,-0.0847720478498008,1,0,0,-1,-0.0002380952380951,0,0,44.0,1
CAN-D23YEVE1I8,2,1,1,0,2,0,1,1,1,-36.0,-408.0,0.6079105394159456,0.9041493413161694,0,1,1,0,0.0015865384615384,-1,-1,17.5,0
CAN-BJ4NNF2L8Q,2,1,1,0,2,1,1,0,1,-352.0,-23.0,0.7466760489515641,1.420720674417465,1,2,1,0,0.0017548076923076,0,0,38.0,2
CAN-TVL8HD02BD,1,1,0,0,1,0,0,1,1,-217.0,13.0,0.667426873228421,-0.1848704538045691,1,0,0,0,0.0013986013986014,0,0,27.0,0
CAN-LREVW46FZR,2,1,1,0,2,1,0,1,0,-79.0,-233.0,0.1167530839201684,0.7962805781811391,1,1,0,1,-0.0012307692307692,0,0,23.0,1
CAN-VNZON3NEIL,1,0,1,0,1,1,0,0,0,33.0,-152.0,-0.152570634243355,0.7121006020409097,0,1,0,0,0.0018571428571428,0,0,24.0,0
CAN-1QT28I19WF,2,2,0,0,1,0,1,1,1,-178.0,-6.0,1.3900851895791817,-0.1579799454526156,1,0,0,0,0.0008653846153845,0,0,25.5,0
CAN-78454YRS30,2,1,1,0,1,1,0,1,2,-498.0,-342.0,1.922757526020886,0.9040185279450716,2,1,1,0,-0.0045833333333332,0,0,16.5,1
CAN-0CN109WL1J,1,0,1,0,1,0,1,0,2,-154.0,-181.0,0.427163001088009,1.2824048684965097,1,2,0,0,-0.0087012987012986,0,0,49.0,1
CAN-PH9NMSTL4R,2,0,2,0,2,1,0,1,0,182.0,-67.0,-0.8534172185441908,1.0902765559854068,-1,1,0,0,0.0007179487179487,0,0,38.0,1
CAN-MKRYEPPD51,2,2,0,0,2,1,1,0,0,-113.0,166.0,1.2029480494614735,-0.4571775968439713,2,-1,0,0,0.0021428571428571,0,0,32.5,1
CAN-LR5VW9E2QN,1,0,1,0,1,1,0,0,0,44.0,-312.0,-0.2132776088526654,0.7233047587851271,0,1,0,1,0.0001904761904761,0,0,31.0,1
CAN-CI1PCJU8EF,2,1,1,0,1,1,1,0,2,-174.0,-19.0,0.4702322744869949,0.8155932736802458,1,0,0,1,0.0020634920634917,0,0,27.5,1
CAN-R5LOH1LL7D,2,1,1,0,2,2,0,0,1,-22.0,0.0,0.2346030956668472,0.8084858678705327,0,0,0,2,0.0033413461538461,1,0,24.0,0
CAN-WA5Q3Z88LL,3,1,1,1,2,1,2,0,3,-8.0,-251.0,0.8760646373241685,1.4781027145680463,0,1,1,0,0.0011336032388661,0,0,14.0,0
CAN-T0QT87JG1B,1,0,1,0,1,0,0,1,3,-253.0,-13.0,0.4663289748947623,1.72742508384073,1,1,-1,0,0.0012121212121212,0,0,30.0,0
CAN-0PAURMWK1D,1,0,1,0,1,0,0,1,0,159.0,-494.0,-0.3309256214058305,0.7456615733755348,0,1,0,0,-0.0005494505494505,0,0,33.0,1
CAN-CJ6DKL91A2,1,1,0,0,1,1,0,0,2,45.0,-118.0,-0.3123505977566834,0.8623652283680792,-1,1,0,1,0.0001623376623376,0,0,44.0,1
CAN-4O2CPWEM1X,2,0,2,0,2,1,0,1,1,168.0,-32.0,-0.9771097093251488,0.8283341073062402,-2,1,1,1,0.0015865384615384,0,0,17.5,0
CAN-6LBKME8XJB,1,0,1,0,1,0,1,0,0,103.0,-198.0,-0.3058242963656135,0.6893027790203267,0,1,0,1,0.0003267973856208,0,0,10.0,0
CAN-KRJOTVAPR3,2,2,0,0,1,0,1,1,0,-26.0,112.0,0.735114523541349,-0.0917420851444695,-1,0,2,0,0.0001785714285714,0,0,19.0,1
CAN-MFIWC4IGHB,1,1,0,0,1,0,0,1,2,-394.0,31.0,1.6228840807301927,-0.995194040269803,2,-1,0,0,0.0026623376623375,0,0,7.0,0
CAN-8K0Z6D4T8I,2,1,0,1,2,0,2,0,0,-22.0,27.0,0.4243359340063721,-0.0251473803785889,0,0,0,0,0.0021874999999998,0,0,28.0,1
CAN-71SWGZM9X4,2,1,1,0,1,0,2,0,0,-473.0,-181.0,0.7089431340746768,0.6126962074773403,1,1,0,0,-0.0011904761904761,0,0,33.0,1
CAN-T07BGVQC8W,1,1,0,0,1,0,0,1,0,-38.0,67.0,0.1726004785316206,-0.4868797612305588,0,-1,0,0,0.00010989010989,0,0,47.0,1
CAN-LSWLN4CXW4,1,1,0,0,1,0,0,1,1,31.0,-192.0,0.1742646209498136,0.5155153053597112,0,1,0,0,0.0011616161616161,0,0,41.0,1
