candidate_record_id,p_review_warranted_t0,p_review_not_warranted_t0,p_insufficient_evidence_t0,priority_t0,prediction_origin_t0,new_t1_record_count,new_t1_oos_count,new_t1_de_count,new_t1_state_missing_count,new_t1_source_domain_diversity,new_t1_new_record_count,new_t1_record_correction_count,new_t1_status_update_count,newly_effective_t0_record_count,delta_days_since_latest_oos,delta_days_since_latest_de,delta_oos_decay_90d,delta_de_decay_90d,delta_recent_oos_independent_source_count_90d,delta_recent_de_independent_source_count_90d,delta_active_address_oos_count,delta_active_address_de_count,delta_link_confidence_mean,delta_post_60d_oos_vehicle_signal_count,delta_post_60d_prior_state_persistence_any_present,delta_t1_update_observation_lag_mean_days,delta_t1_late_arriving_update_count_over_30d
CAN-BK34Y4JT3N,0.3133636635894301,0.3079310991914945,0.3787052372190755,0.3133636635894301,full_fit,1,1,0,0,1,0,0,1,2,15.0,-147.0,0.929361107779297,0.2038067406946526,1,0,0,1,0.0006666666666667,1,1,30.0,0
CAN-9Z9C9JB3VG,0.3472207961132991,0.3209052283681054,0.3318739755185954,0.3472207961132991,full_fit,2,1,1,0,2,0,1,1,4,-232.0,23.0,1.8729115227423032,1.3947055093582046,2,2,1,0,-0.0017857142857142,0,0,34.5,1
CAN-T1XEBLCBE4,0.3821720437975281,0.1790527130911773,0.4387752431112945,0.3821720437975281,full_fit,2,1,1,0,1,0,0,2,0,-648.0,-170.0,0.8019256308090636,0.5870135545959645,1,1,0,0,-0.000595238095238,0,0,23.0,0
CAN-E0ZE17IU9G,0.3477568861037971,0.2647656356793185,0.3874774782168844,0.3477568861037971,full_fit,2,1,0,1,2,0,0,2,0,-356.0,17.0,0.7489865711076389,-0.096764412069577,1,0,0,0,0.0011160714285712,0,0,38.0,2
CAN-5PUXB24IMT,0.4465557693030089,0.1751722108407355,0.3782720198562555,0.4465557693030089,full_fit,1,0,0,1,1,0,0,1,0,92.0,92.0,-0.0489793624050216,-0.6060493512475127,0,0,0,0,0.0020075757575757,0,0,50.0,1
CAN-S0KIELM50I,0.133715801522255,0.5092155118633868,0.3570686866143581,0.133715801522255,full_fit,2,0,2,0,1,1,0,1,0,20.0,-92.0,-0.1422502268549275,1.6945769281281076,0,1,0,2,-0.0001025641025641,0,0,14.0,0
CAN-96GLWL2RV4,0.4279695396282528,0.3381192746858353,0.2339111856859118,0.4279695396282528,full_fit,0,0,0,0,0,0,0,0,0,34.0,34.0,-0.006568346497037,-0.0731254990704564,0,0,0,0,0.0,0,0,0.0,0
CAN-IWLJI8K7W0,0.2148599492410145,0.4022170499921805,0.3829230007668049,0.2148599492410145,full_fit,2,0,2,0,1,1,1,0,0,75.0,-182.0,-0.3401987283140083,1.4383129073771403,0,1,0,0,0.0053571428571427,0,0,32.0,1
CAN-4WNGZ1BKDG,0.3837537614490078,0.3152025711519747,0.3010436673990174,0.3837537614490078,full_fit,2,2,0,0,1,1,1,0,1,-558.0,-118.0,1.4871627285536395,0.2050363938477406,1,0,0,0,-0.000576923076923,0,0,35.5,1
CAN-XF0EOL9CUA,0.2980790326016209,0.3869205972162232,0.3150003701821558,0.2980790326016209,full_fit,2,1,1,0,2,1,0,1,2,-37.0,-35.0,0.3489567841952226,0.6965005202444308,0,0,1,1,-0.0032291666666666,0,0,30.5,1
CAN-98IJ8O6FKX,0.532721001245763,0.2310431544705551,0.2362358442836817,0.532721001245763,full_fit,2,0,2,0,1,0,1,1,3,-49.0,-63.0,-0.0036459584367449,2.6323527567366587,1,2,0,1,0.0070000000000001,0,0,23.0,1
CAN-2TV396HNGU,0.1279606157104866,0.5214813064612275,0.3505580778282859,0.1279606157104866,full_fit,1,1,0,0,1,0,1,0,0,-62.0,19.0,0.7612261451945055,-0.0200215088422483,1,0,0,0,-0.0001428571428571,0,0,6.0,0
CAN-4P7CXJHEV9,0.3594357706589258,0.2383257932705766,0.4022384360704974,0.3594357706589258,full_fit,1,1,0,0,1,1,0,0,4,-636.0,-215.0,1.972655931099292,0.8613943666189259,2,1,1,0,0.001,-1,0,8.0,0
CAN-6B0OJD10QM,0.302916402917967,0.3966050593708556,0.3004785377111774,0.302916402917967,full_fit,1,1,0,0,1,0,0,1,3,-430.0,-443.0,0.8095306736044352,1.56502120753881,1,2,1,1,0.0030769230769231,-1,-1,24.0,0
CAN-NA04H781GC,0.4317145533105961,0.2601596424622896,0.3081258042271144,0.4317145533105961,full_fit,1,1,0,0,1,0,1,0,2,-649.0,102.0,2.12908830332986,-0.5527961800269516,3,-1,0,0,-0.004,0,0,39.0,1
CAN-7I6ZCFEEXX,0.3257407923089959,0.2492023639697053,0.4250568437212986,0.3257407923089959,full_fit,2,2,0,0,2,0,1,1,0,-246.0,65.0,1.3080513808660086,-0.1884353488005113,2,0,1,0,0.0010714285714286,0,0,44.0,2
CAN-310KDPDG5B,0.3381997326962795,0.3503244886883769,0.3114757786153433,0.3381997326962795,full_fit,2,2,0,0,2,0,2,0,2,-184.0,67.0,1.46278952166875,-0.0758929951249702,2,0,1,0,-0.0034285714285713,-2,0,17.0,0
CAN-90XI5M5FF8,0.2373501536331031,0.2967157932265393,0.4659340531403577,0.2373501536331031,full_fit,2,1,1,0,1,0,2,0,0,-101.0,-270.0,0.2048518919052135,0.8424842084521702,1,1,0,0,-0.0045238095238094,0,0,21.0,1
CAN-W7D4WK0LFW,0.1925033358181187,0.3862663805274633,0.4212302836544179,0.1925033358181187,full_fit,0,0,0,0,0,0,0,0,1,17.0,101.0,-0.234556822090852,-0.0565727305959666,0,0,1,-1,-0.0001648351648351,-2,0,0.0,0
CAN-NT5VUR90DX,0.1692903546150575,0.4854519274620684,0.3452577179228741,0.1692903546150575,full_fit,1,0,1,0,1,0,0,1,0,95.0,-349.0,-0.4408207460793316,0.7954327955320957,-1,1,0,0,0.0001904761904761,0,0,14.0,0
CAN-0869DPPIOH,0.140345412257043,0.5109120721969753,0.3487425155459815,0.140345412257043,full_fit,2,1,1,0,2,0,1,1,0,-17.0,-52.0,0.3457977177596507,0.5283330218456788,0,0,1,0,0.002025641025641,0,0,20.5,0
CAN-5J9D6PMOG7,0.1118226634143794,0.370665186707336,0.5175121498782846,0.1118226634143794,outer_oof,2,1,1,0,1,1,0,1,0,-174.0,-287.0,0.5089654610894716,0.7701670569286859,1,1,1,1,-0.000595238095238,0,0,37.5,1
CAN-S238Y8JX70,0.1489977627682472,0.5095718295664706,0.3414304076652821,0.1489977627682472,full_fit,2,1,1,0,2,1,1,0,1,30.0,11.0,0.4684998140840086,0.2507497026321865,0,0,0,0,0.0017548076923076,0,0,32.0,1
CAN-J2V165PEZB,0.1210928142044388,0.4558062484121288,0.4231009373834322,0.1210928142044388,full_fit,2,0,2,0,2,2,0,0,0,72.0,-207.0,-0.2834282452342254,1.606304533020502,0,2,0,1,-0.0033589743589743,0,0,19.5,1
CAN-QE4ZNQ0LKF,0.3257466803998648,0.2764052408075508,0.3978480787925844,0.3257466803998648,full_fit,2,0,2,0,2,1,1,0,0,50.0,-123.0,-0.2813294727166855,1.538665613847335,0,2,-1,0,0.001993006993007,0,0,9.0,0
CAN-3MV9CXJMJB,0.4383929462971194,0.2370172067506271,0.3245898469522534,0.4383929462971194,full_fit,2,1,1,0,2,1,0,1,0,-59.0,-90.0,0.6817416846472968,0.5598230908535412,0,1,1,0,0.0012946428571427,0,0,34.5,1
CAN-6Z9JBFTUVM,0.1569292938646563,0.5490113594321346,0.2940593467032091,0.1569292938646563,full_fit,1,0,1,0,1,0,1,0,2,20.0,-803.0,0.5047274377700324,0.7220737196298619,0,1,0,0,-0.0135384615384615,0,0,39.0,1
CAN-2WYUAVIRK3,0.2126078187420675,0.4513326309854753,0.336059550272457,0.2126078187420675,full_fit,1,0,1,0,1,1,0,0,0,109.0,-224.0,-0.4885586398351579,0.7233014146536214,-1,1,0,0,-0.0001428571428571,0,0,12.0,0
CAN-4RVMLQ4SUF,0.0951032357966736,0.5849683760723081,0.3199283881310182,0.0951032357966736,full_fit,1,0,1,0,1,0,1,0,0,59.0,-144.0,-0.7133448591956251,0.568035378624272,0,1,0,1,0.0007619047619047,0,0,50.0,1
CAN-NS2I9QFL3T,0.121858306392442,0.517382099204091,0.360759594403467,0.121858306392442,outer_oof,2,1,1,0,2,0,1,1,2,-24.0,-95.0,0.6236636621815013,0.8407749215040201,0,1,0,2,0.0034374999999998,1,1,37.5,1
CAN-B64A4NV22G,0.0837326920466354,0.5991315656057549,0.3171357423476096,0.0837326920466354,full_fit,2,2,0,0,2,0,1,1,1,-74.0,-357.0,1.30830765045672,0.8186824243640087,1,1,0,0,0.0023557692307691,0,0,21.0,0
CAN-M3Y2VFNVUR,0.5428851828083575,0.2244360508410915,0.232678766350551,0.5428851828083575,full_fit,0,0,0,0,0,0,0,0,0,59.0,59.0,-0.3319363402776517,-0.5271313096975088,0,-2,0,0,0.0,0,0,0.0,0
CAN-GAG9BLV51J,0.2502027630532107,0.4364382553777019,0.3133589815690873,0.2502027630532107,full_fit,1,0,1,0,1,1,0,0,1,164.0,16.0,-0.6429883764669869,0.8514566752663835,-1,1,0,1,-0.0044615384615385,0,0,15.0,0
CAN-AEDLVRYUWI,0.4787776643337718,0.2603853200552871,0.260837015610941,0.4787776643337718,full_fit,1,0,1,0,1,0,1,0,2,-391.0,-27.0,1.3571727963550089,0.4736161404756148,2,0,0,0,-0.0027692307692307,0,0,23.0,0
CAN-EWZ7377DGM,0.1883407046390172,0.4517969994850974,0.3598622958758853,0.1883407046390172,full_fit,2,0,1,1,2,1,0,1,1,123.0,-134.0,-0.7314536706434177,1.1871660382915006,-2,2,0,1,0.0035336538461537,0,0,16.0,0
CAN-6GBSDJF7K0,0.4427644970129478,0.2053767939651816,0.3518587090218706,0.4427644970129478,full_fit,2,0,2,0,2,0,1,1,0,35.0,-99.0,-0.0954786864686446,1.1936852811513354,0,2,0,1,0.0035714285714286,0,0,48.5,2
CAN-OGWF215IEE,0.3521717369649884,0.323457649691625,0.3243706133433865,0.3521717369649884,full_fit,1,0,1,0,1,1,0,0,0,118.0,35.0,-0.1110794006613944,0.153319873984348,0,0,0,0,0.0008571428571428,0,0,38.0,1
CAN-YE3HVOPHDZ,0.4776972072431216,0.2060176808169194,0.3162851119399589,0.4776972072431216,full_fit,2,1,1,0,1,0,1,1,2,-436.0,45.0,1.4435202712429795,-0.2514034470063608,1,0,2,1,-0.0014285714285714,0,0,45.5,2
CAN-8WELH68ZE1,0.3175489932986042,0.3626279884180458,0.3198230182833499,0.3175489932986042,full_fit,1,1,0,0,1,0,0,1,2,-320.0,-68.0,0.6332887904515125,0.9437797524769596,1,2,0,1,-0.0011538461538461,0,0,45.0,1
CAN-TF2GX8X2E5,0.1358646713811684,0.4461016009713607,0.4180337276474706,0.1358646713811684,full_fit,2,1,0,1,2,0,2,0,2,16.0,-226.0,0.0186773671929783,0.4020898719510051,-1,1,-1,1,0.0012499999999999,0,0,28.0,1
CAN-9YOQU8M6L5,0.2175995947000953,0.425507766323726,0.3568926389761786,0.2175995947000953,full_fit,0,0,0,0,0,0,0,0,0,25.0,25.0,-0.1537953182067556,-0.094226823372939,0,0,0,0,0.0,0,0,0.0,0
CAN-ZU8M6UCNAW,0.2458800544160107,0.2560795472464336,0.4980403983375555,0.2458800544160107,full_fit,1,1,0,0,1,0,1,0,1,-196.0,146.0,1.1776985012763328,-0.0742969275249146,2,0,0,0,-0.0003571428571428,0,0,34.0,1
CAN-1XZ96N0WZQ,0.4599402227125108,0.2062639321725841,0.3337958451149049,0.4599402227125108,full_fit,2,1,1,0,1,0,0,2,0,-274.0,16.0,0.6603745400740616,0.4209224744040809,1,0,0,0,-0.0007142857142856,0,0,41.0,2
CAN-9AZ5TDSMKU,0.2724934982522509,0.4408995062268026,0.2866069955209466,0.2724934982522509,full_fit,0,0,0,0,0,0,0,0,1,-713.0,186.0,0.2610017952037031,-3.520703221469421e-06,0,0,0,0,0.0066666666666665,0,0,0.0,0
CAN-E3LMUM8UCQ,0.209072967383656,0.3636457749958285,0.4272812576205154,0.209072967383656,full_fit,3,2,1,0,2,1,1,1,2,-12.0,-196.0,0.4993658640314504,1.5894349138947774,1,1,0,1,0.002133333333333,0,0,32.333333333333336,2
CAN-L0CGJ6XJ9U,0.2976292835709047,0.2393304072245771,0.4630403092045181,0.2976292835709047,full_fit,1,0,1,0,1,0,1,0,0,21.0,-160.0,-0.0147453696540639,0.8191712005242915,0,1,0,0,0.0005128205128205,0,0,18.0,0
CAN-OL2OFMF093,0.403284608896768,0.254973631969254,0.3417417591339779,0.403284608896768,full_fit,1,0,1,0,1,0,1,0,4,-268.0,-170.0,0.5941038271366279,1.853478177740188,1,2,0,1,0.0016666666666665,0,0,26.0,0
CAN-6YZ5P8JLPA,0.2386388506824211,0.4400198694318644,0.3213412798857146,0.2386388506824211,full_fit,2,0,2,0,2,1,0,1,4,-108.0,-303.0,1.353705113197758,2.2594987872023258,1,3,1,1,0.005,0,0,30.5,1
CAN-17M6BQXKGH,0.3992892129637547,0.185932962928159,0.4147778241080863,0.3992892129637547,full_fit,1,1,0,0,1,0,0,1,0,-641.0,34.0,0.8229767044360118,-0.4900519545953512,1,-1,1,0,-0.0002747252747252,0,0,22.0,0
CAN-SRTY3ALEOU,0.3228172769658045,0.3385521396415339,0.3386305833926615,0.3228172769658045,full_fit,1,0,1,0,1,0,1,0,0,19.0,0.0,-0.0890008910753639,0.5751758638897337,0,-1,0,0,0.0018571428571428,0,0,10.0,0
CAN-RM88MOHA2Z,0.4341500075729139,0.160600043173742,0.405249949253344,0.4341500075729139,full_fit,1,1,0,0,1,0,1,0,1,-484.0,65.0,0.8900433386759061,-0.4823399540939224,1,-1,0,0,-0.000595238095238,0,0,9.0,0
CAN-JILOVA8SSS,0.525720148527449,0.1914925388361488,0.2827873126364023,0.525720148527449,full_fit,2,0,2,0,2,0,0,2,0,18.0,17.0,-0.0559027356971235,1.4187034393601852,0,1,0,1,0.0002797202797203,0,0,24.0,0
CAN-J4RPMJN5V2,0.121859806861168,0.5268426585294275,0.3512975346094045,0.121859806861168,full_fit,2,1,1,0,1,2,0,0,2,-24.0,-229.0,1.189226417712285,0.6968069541027195,1,1,0,0,0.0049090909090909,1,1,10.5,0
CAN-R01WTIZI6Z,0.263517559254377,0.3679634625095789,0.3685189782360439,0.263517559254377,full_fit,2,1,1,0,1,1,1,0,1,-230.0,-83.0,0.6556418973917956,1.289056490135649,1,2,0,0,-0.0037980769230768,0,0,32.5,2
CAN-NEEJB5K4F6,0.4425461589733653,0.1673908644011531,0.3900629766254816,0.4425461589733653,full_fit,2,1,1,0,2,0,1,1,2,-396.0,8.0,0.913731695325137,0.309485548645771,1,0,0,0,0.0047575757575757,1,1,10.5,0
CAN-X72QMNBH57,0.1459965572123318,0.4551812139367951,0.3988222288508731,0.1459965572123318,full_fit,1,1,0,0,1,0,0,1,0,-85.0,62.0,0.3999297183442681,-0.0992819552096135,1,0,1,0,-0.0003809523809523,0,0,54.0,1
CAN-TJDVV4G6GQ,0.2801537280469676,0.4657687353625696,0.2540775365904628,0.2801537280469676,full_fit,1,0,1,0,1,1,0,0,3,179.0,-771.0,-0.243666553714183,2.5661537163704216,0,2,0,1,-0.0084285714285714,0,0,17.0,0
CAN-TPPY11JLQM,0.3052037393581741,0.3194144606816517,0.3753817999601741,0.3052037393581741,full_fit,2,1,1,0,2,1,1,0,1,-283.0,5.0,0.7303911238997463,0.3615814717500003,1,0,0,2,0.0017548076923076,1,1,8.5,0
CAN-TP73JC6AS9,0.088055441955746,0.5836251203418339,0.32831943770242,0.088055441955746,full_fit,1,1,0,0,1,0,1,0,3,-82.0,-183.0,0.943475796733734,0.9014411234393678,1,1,0,1,0.0004848484848485,0,0,4.0,0
CAN-QMVKORDSD6,0.0800579342300772,0.5911355987098429,0.3288064670600799,0.0800579342300772,full_fit,2,0,2,0,2,0,0,2,0,154.0,-297.0,-0.9878568080913374,1.5969903684681712,-1,2,-1,0,0.0020982142857142,0,0,20.0,1
CAN-KO9UUXZYFH,0.3772296645227891,0.398932681465052,0.2238376540121587,0.3772296645227891,full_fit,0,0,0,0,0,0,0,0,0,137.0,137.0,-0.2129994672985529,-0.1254196955748557,0,0,0,0,0.0,0,0,0.0,0
CAN-LD0MDQ98CA,0.0847999731101161,0.6356715314466093,0.2795284954432745,0.0847999731101161,full_fit,0,0,0,0,0,0,0,0,0,72.0,72.0,-1.369547719679284,-0.1472093686276432,-1,0,0,0,0.0,0,0,0.0,0
CAN-3LB9NU4U8T,0.305324098394278,0.2615789653659973,0.4330969362397246,0.305324098394278,full_fit,2,1,0,1,2,1,0,1,0,10.0,19.0,0.6036166290662277,-0.0889933205171609,0,0,0,0,0.002025641025641,1,0,43.0,2
CAN-CYBIFDA79C,0.3659408644653263,0.1923173852985894,0.4417417502360842,0.3659408644653263,full_fit,1,0,1,0,1,0,1,0,1,-414.0,-2.0,0.4352918490247907,-0.3570339464638645,0,0,0,0,-0.0005128205128204,0,0,5.0,0
CAN-K8GNEE3V4A,0.2728496573869221,0.3657066977191911,0.3614436448938867,0.2728496573869221,full_fit,2,1,1,0,1,0,1,1,0,-484.0,-464.0,0.9218835111733876,0.9131319589928522,1,1,0,0,-0.0010714285714287,0,0,9.5,0
CAN-XNLNU1LX4I,0.340338178937362,0.2770222997436983,0.3826395213189396,0.340338178937362,full_fit,1,1,0,0,1,1,0,0,0,-39.0,80.0,0.5783962483870451,-0.4958074560680899,0,-1,0,0,0.0003846153846153,0,0,7.0,0
CAN-I1XDOSZCAI,0.085795417723107,0.5620175450411612,0.3521870372357318,0.085795417723107,full_fit,1,0,1,0,1,0,0,1,0,80.0,-188.0,-0.5066778218353898,0.6758210653959872,-1,1,0,1,-0.0002380952380951,0,0,34.0,1
CAN-ELZQK4TD5L,0.0838677708548138,0.6470956091233645,0.2690366200218216,0.0838677708548138,full_fit,2,1,1,0,2,1,0,1,0,-26.0,-460.0,0.5452423601611736,0.6787354851063919,0,1,0,0,-0.0004464285714285,0,0,44.5,2
CAN-7UWXGLFRZW,0.2634102788309617,0.3551414721798653,0.3814482489891728,0.2634102788309617,full_fit,0,0,0,0,0,0,0,0,2,-11.0,-186.0,0.2271754562978156,0.4076814221793912,0,1,0,1,-0.0001190476190475,0,0,0.0,0
CAN-9ATW5VBCKK,0.1146346234574137,0.4550461718532392,0.4303192046893471,0.1146346234574137,full_fit,1,1,0,0,1,1,0,0,0,22.0,95.0,-0.48620064390103,-0.2585132770671254,-2,0,0,0,-0.0006410256410256,0,0,30.0,0
CAN-52SKXT36BS,0.1980105199418462,0.4041882437521439,0.3978012363060099,0.1980105199418462,full_fit,2,0,2,0,2,2,0,0,1,150.0,-34.0,-0.6001009372801778,1.3130297799612562,-1,1,0,0,-0.0017307692307693,0,0,37.0,1
CAN-83YXIKDG3P,0.2076127287837661,0.4778036495789658,0.3145836216372679,0.2076127287837661,full_fit,2,1,1,0,2,1,0,1,1,-19.0,-54.0,0.1000746609034886,1.2852810582581111,0,0,0,2,-0.0023376623376623,0,0,18.5,1
CAN-JBXVSFM8H6,0.2885188558905788,0.3409834536484597,0.3704976904609613,0.2885188558905788,full_fit,1,1,0,0,1,1,0,0,1,-290.0,69.0,1.5323286251234476,-0.1535914464656881,2,0,0,0,0.001013986013986,0,0,4.0,0
CAN-XDHMSWHK0G,0.3954450275114058,0.3415748259782154,0.2629801465103786,0.3954450275114058,full_fit,0,0,0,0,0,0,0,0,2,-189.0,168.0,0.8880061613044441,-0.5929742871134962,1,-1,1,0,0.0014999999999998,0,0,0.0,0
CAN-GYB9DQNAPG,0.1812387617225428,0.4362398207473401,0.382521417530117,0.1812387617225428,outer_oof,2,2,0,0,2,0,0,2,1,-23.0,156.0,1.0909112032040085,-0.0411105216003047,0,0,2,-1,-0.0004326923076923,-1,0,36.5,1
CAN-I3PAG0MQ4S,0.3471657037908324,0.332356839673223,0.3204774565359445,0.3471657037908324,outer_oof,1,1,0,0,1,0,1,0,0,-254.0,162.0,0.6508208979813711,-0.7865736803958017,1,-1,0,0,0.0019505494505495,0,0,37.0,1
CAN-SG6KUDP9CB,0.4083118329292158,0.1579549497365563,0.4337332173342278,0.4083118329292158,full_fit,1,1,0,0,1,0,1,0,0,-543.0,44.0,0.780837006360849,-0.0924554669287196,1,0,0,0,-0.0004761904761905,0,0,29.0,0
CAN-F6UC3ZOJP7,0.3606901917254491,0.3107595430793847,0.3285502651951661,0.3606901917254491,full_fit,1,1,0,0,1,0,1,0,2,-516.0,132.0,2.035836280509748,-0.3803439702319841,2,-1,0,0,-0.0018461538461538,0,0,34.0,1
CAN-OPSQN3HR61,0.3682033895034863,0.2422847498407819,0.3895118606557317,0.3682033895034863,full_fit,2,1,1,0,2,1,1,0,0,-87.0,-163.0,0.5046832548120503,0.5408693772525904,1,1,1,0,-0.001025641025641,-1,-1,52.0,2
CAN-H3SPB2A2R7,0.3870875446885377,0.2866379801480282,0.326274475163434,0.3870875446885377,full_fit,1,0,1,0,1,0,1,0,0,84.0,-27.0,-0.3863071472490886,0.2797130129113163,0,0,0,1,-0.0001648351648351,0,0,38.0,1
CAN-ZJ04AGQDQT,0.3794043270245706,0.3359105895245314,0.2846850834508979,0.3794043270245706,full_fit,1,0,1,0,1,0,0,1,3,165.0,-171.0,-0.0192830543126946,2.5809117311242713,0,3,0,1,-0.0041666666666666,0,0,27.0,0
CAN-52WWF253JY,0.346995498679449,0.234064923752254,0.4189395775682968,0.346995498679449,full_fit,1,0,1,0,1,0,0,1,0,85.0,-62.0,-0.1232095622066736,0.4449067389105906,0,1,0,0,-0.0003787878787878,0,0,50.0,1
CAN-8JSMQE8ZNW,0.4864997245893798,0.2266310368978201,0.2868692385128001,0.4864997245893798,full_fit,2,2,0,0,2,0,2,0,2,-319.0,-43.0,1.3701537659270242,0.7171813465540218,2,0,1,1,-0.0007272727272726,0,0,45.5,2
CAN-9YQUZOALNA,0.2497911829396601,0.3738472841100279,0.3763615329503118,0.2497911829396601,full_fit,1,0,1,0,1,0,1,0,1,171.0,-459.0,-0.4457440848837977,1.0826909964450206,0,1,0,0,-0.0008333333333333,0,0,32.0,1
CAN-B7OTPNYA57,0.2962793054379245,0.2488796041840253,0.4548410903780501,0.2962793054379245,full_fit,2,1,1,0,1,0,2,0,0,-125.0,-80.0,0.4552815869999694,0.3752749299329007,1,1,1,1,0.00078431372549,-2,-1,29.0,1
CAN-4YS30CW5LF,0.4887885854908819,0.1671161636361277,0.3440952508729903,0.4887885854908819,full_fit,2,2,0,0,2,0,1,1,0,-197.0,55.0,1.6712044938136412,-0.1035203568037991,2,0,1,0,-0.0051794871794871,0,0,15.5,0
CAN-O68MJT6WYA,0.2943486849869531,0.3165806824173456,0.3890706325957012,0.2943486849869531,full_fit,0,0,0,0,0,0,0,0,0,38.0,38.0,-0.489901128004645,-0.2404929814834659,0,0,0,0,0.0,0,0,0.0,0
CAN-YNCH839Q9U,0.4256385511163528,0.2781273679328649,0.2962340809507822,0.4256385511163528,full_fit,1,0,1,0,1,0,1,0,0,66.0,-5.0,-0.1407660947948281,0.412802995894436,0,0,0,1,-0.0003787878787878,0,0,33.0,1
CAN-5Y5YHAPJ8M,0.1877390935810287,0.4689248211202661,0.3433360852987051,0.1877390935810287,full_fit,2,2,0,0,2,1,1,0,0,-58.0,34.0,1.2636435042892955,-0.1676782424359483,1,0,1,0,0.0020238095238095,0,0,36.0,1
CAN-16WN3XX0WM,0.4529791168286902,0.2845855947289299,0.2624352884423797,0.4529791168286902,full_fit,2,0,1,1,2,2,0,0,2,10.0,7.0,0.5257525234255563,0.0475028870385632,0,0,1,0,0.0130714285714285,0,0,36.5,1
CAN-L2ZMDTU78E,0.1845849298875355,0.3679079323561363,0.4475071377563281,0.1845849298875355,full_fit,1,1,0,0,1,1,0,0,1,29.0,-26.0,-0.1671689062430692,0.2106551394725527,0,1,1,0,-0.0008391608391609,0,0,39.0,1
CAN-AYNT3XGQWQ,0.1350101038690196,0.5089674454529861,0.3560224506779943,0.1350101038690196,full_fit,2,1,1,0,1,0,0,2,0,-32.0,-275.0,0.6170116006933748,0.9004816503812054,1,1,0,0,-0.001025641025641,0,0,12.5,0
CAN-PCLY7I72LC,0.2310849218658608,0.4292674591826695,0.3396476189514696,0.2310849218658608,full_fit,2,1,1,0,2,1,1,0,0,4.0,22.0,0.4079350548909968,0.5423318919082991,0,0,0,0,0.0025384615384614,0,0,32.0,1
CAN-X292KL582Q,0.4745990737284423,0.2043556237286563,0.3210453025429013,0.4745990737284423,full_fit,2,1,1,0,2,1,1,0,2,-462.0,-8.0,0.8850411234069457,1.075486836167815,1,1,1,0,0.0025714285714284,0,0,22.0,1
CAN-7B9V39S24I,0.4468932073537943,0.1532811474041643,0.3998256452420414,0.4468932073537943,full_fit,2,1,1,0,2,0,1,1,1,-446.0,16.0,1.6492071034552829,0.2485962341304732,2,0,0,0,0.0017548076923077,0,0,19.0,0
CAN-8MEJHRRHZ4,0.4007410408169063,0.2377373081766428,0.3615216510064508,0.4007410408169063,full_fit,2,0,2,0,2,0,0,2,3,77.0,5.0,-0.1167031337931527,1.7619177661302827,-1,1,0,0,0.0009659090909091,0,0,28.0,1
CAN-YLZC51MEBQ,0.1874534301932895,0.3935342543199044,0.4190123154868059,0.1874534301932895,full_fit,2,1,1,0,2,0,0,2,3,-234.0,-431.0,1.5129593517902071,1.4816723848247468,1,2,1,0,-0.0055965909090909,0,0,10.5,0
CAN-PZWAB64NHS,0.2659194894677263,0.3029927378994469,0.4310877726328267,0.2659194894677263,full_fit,2,2,0,0,1,0,1,1,0,-129.0,66.0,1.2978134488550204,-0.3026486264559608,1,-1,2,0,0.0008205128205128,0,0,27.0,1
CAN-WYONYRKMYM,0.2483884379817095,0.4152098462644042,0.3364017157538863,0.2483884379817095,full_fit,2,1,1,0,2,0,2,0,0,32.0,-16.0,0.4239457761768546,0.557318779270707,0,1,1,0,-0.0011904761904761,0,0,34.0,2
CAN-S9NV1GQO8N,0.5426677745986909,0.1743625279381149,0.2829696974631942,0.5426677745986909,full_fit,1,1,0,0,1,0,1,0,1,-286.0,-79.0,0.8384729357559719,0.6731865921128855,1,1,1,0,0.0007142857142856,0,0,17.0,0
CAN-VRT3AMOAQG,0.1552721466766368,0.4756532031417501,0.3690746501816129,0.1552721466766368,full_fit,2,1,1,0,2,0,0,2,1,-36.0,-202.0,1.385797782822912,0.7184871710841088,1,1,1,0,0.0017548076923076,0,0,19.0,0
CAN-DDH66TB6PM,0.377836296443595,0.2589293458171854,0.3632343577392196,0.377836296443595,full_fit,2,0,2,0,2,1,1,0,3,29.0,-18.0,0.0065920852746109,2.257950481521342,-1,3,0,1,0.0001136363636363,0,0,13.0,0
CAN-Q5BEI4WFTD,0.1373470700343749,0.5181260729549472,0.3445268570106778,0.1373470700343749,full_fit,1,0,1,0,1,1,0,0,0,125.0,-262.0,-0.4787917383196708,0.5750535118444746,0,1,0,1,-9.090909090914144e-05,0,0,49.0,1
CAN-X7D2PZ8HFZ,0.4736450998742521,0.2409643648140668,0.2853905353116812,0.4736450998742521,full_fit,1,0,1,0,1,0,1,0,0,94.0,-19.0,-0.0059303934987141,0.0984180200813424,0,0,0,0,-0.0004545454545454,0,0,42.0,1
CAN-EEC3ZNKUYS,0.2322991894118821,0.4538827132658737,0.313818097322244,0.2322991894118821,full_fit,2,1,1,0,2,0,1,1,1,39.0,-176.0,0.069102522299257,1.0742321930781866,0,1,1,0,-0.0004326923076923,0,0,36.5,2
CAN-7AXZ29TNCM,0.1184943171365599,0.5336987987687426,0.3478068840946973,0.1184943171365599,full_fit,2,2,0,0,1,0,1,1,0,11.0,90.0,0.7999325729078999,-0.281206919263549,-1,0,2,0,-0.0001398601398601,0,0,33.5,1
